no,lng,lat,sites,hotel,name
213,-73.997007,40.742228,,N,
214,-73.9998513,40.7434264,,N,
215,-74.0027323,40.7446399,,N,
216,-74.005535,40.745816,,N,
217,-74.0078599,40.746795,,N,
218,-74.0166109,40.7081724,,N,
219,-74.017398,40.708457,,N,
220,-73.9923179,40.7435682,,N,
221,-73.9951595,40.744765,,N,
222,-73.998,40.7459612,,N,
223,-74.0008813,40.7471747,,N,
224,-74.003684,40.748355,,N,
225,-74.0082779,40.7502334,,N,
226,-73.9112343,40.8716544,,N,
227,-73.9126036,40.8722414,,N,
228,-73.9522263,40.8123183,,N,
229,-73.95177,40.81294,,N,
230,-73.951322,40.813567,,N,
231,-73.95086,40.814187,,N,
232,-73.9497399,40.8179231,,N,
233,-73.9485312,40.8214875,,N,
234,-73.9808938,40.714251,,N,
235,-73.9808346,40.7135531,,N,
236,-73.9806225,40.7115207,,N,
237,-73.9734832,40.7636536,,N,
238,-73.974136,40.7639258,,N,
239,-73.927319,40.855598,,N,
240,-73.928716,40.856182,,N,
241,-73.9297266,40.8566083,,N,
242,-73.932043,40.857841,,N,
243,-73.932977,40.8581161,,N,
244,-73.986846,40.745301,,N,
245,-73.9886122,40.7460455,,N,
246,-73.9900676,40.7466658,,N,
247,-73.9929242,40.7478717,,N,
248,-73.9957298,40.7490537,,N,
249,-74.0014254,40.7514485,,N,
250,-74.0042702,40.7526451,,N,
251,-74.0070387,40.7537821,,N,
252,-73.9371434,40.8134253,,N,
253,-73.9300037,40.8621121,,N,
254,-73.9296676,40.8622107,,N,
255,-73.9286059,40.8626215,,N,
256,-73.927766,40.862926,,N,
257,-73.926923,40.863238,,N,
258,-73.926011,40.863575,,N,
259,-73.923767,40.864403,,N,
260,-73.921884,40.8651,,N,
261,-73.919996,40.865797,,N,
262,-73.918596,40.866315,,N,
263,-73.917205,40.866813,,N,
264,-73.9424535,40.8272063,,N,
265,-73.941997,40.827823,,N,
266,-73.94154,40.828447,,N,
267,-73.941078,40.829083,,N,
268,-73.9402064,40.8302773,,N,
269,-73.9717224,40.7820388,,N,
270,-73.9096352,40.8745523,,N,
271,-73.9110993,40.8746713,,N,
272,-73.9122655,40.8750497,,N,
273,-73.9128004,40.8756706,,N,
274,-74.0094849,40.7045596,,N,
275,-73.9588108,40.7599137,,N,
276,-73.9583585,40.7605391,,N,
277,-73.9579018,40.7611816,,N,
278,-73.9574532,40.7617963,,N,
279,-73.9569931,40.7624248,,N,
280,-73.9565342,40.7630517,,N,
281,-73.9560793,40.7636731,,N,
282,-73.9556211,40.7642988,,N,
283,-73.9551666,40.7649207,,N,
284,-73.9547105,40.7655447,,N,
285,-73.9542439,40.7661832,,N,
286,-73.9537482,40.7668593,,N,
287,-73.9532494,40.7675409,,N,
288,-73.9527922,40.7681722,,N,
289,-73.9523297,40.768811,,N,
290,-73.9518664,40.7694509,,N,
291,-73.951405,40.770088,,N,
292,-73.950941,40.7707171,,N,
293,-73.9504381,40.771399,,N,
294,-73.9499354,40.7720762,,N,
295,-73.9494733,40.7727093,,N,
296,-73.9490103,40.7733435,,N,
297,-73.9485489,40.7739755,,N,
298,-73.9480825,40.7746144,,N,
299,-73.9476222,40.775245,,N,
300,-73.9471206,40.775932,,N,
301,-73.9466326,40.7766022,,N,
302,-73.9461764,40.7772288,,N,
303,-73.9457066,40.777874,,N,
304,-73.9452597,40.7784878,,N,
305,-73.944779,40.779149,,N,
306,-73.9442883,40.7797423,,N,
307,-73.9759984,40.7812798,,N,
308,-73.9788209,40.7824641,,N,
309,-73.9805809,40.7832069,,N,
310,-73.9816706,40.7836663,,N,
311,-73.9832997,40.7843551,,N,
312,-73.9313827,40.8474237,,N,
313,-73.932849,40.848038,,N,
314,-73.934239,40.848626,,N,
315,-73.935471,40.849145,,N,
316,-73.936397,40.849541,,N,
317,-73.9396399,40.8501784,,N,
318,-73.9406064,40.8503748,,N,
319,-73.9414166,40.8482177,,N,
320,-73.9402247,40.8513418,,N,
321,-73.938652,40.854677,,N,
322,-73.937921,40.8556073,,N,
323,-73.936584,40.8573519,,N,
324,-73.9903368,40.7371276,,N,
325,-73.9901393,40.7378047,,N,
326,-73.9899563,40.7384914,,N,
327,-73.9897504,40.7391754,,N,
328,-73.9895652,40.7398661,,N,
329,-73.9894381,40.7406183,,N,
330,-73.9891378,40.7413643,,N,
331,-73.9891293,40.7421884,,N,
332,-73.9891631,40.7430428,,N,
333,-73.9888917,40.7445363,,N,
334,-73.9887531,40.7452886,,N,
335,-73.9884704,40.7468077,,N,
336,-73.9883324,40.7475461,,N,
337,-73.9878205,40.7506824,,N,
338,-73.9876732,40.751444,,N,
339,-73.9875229,40.7521844,,N,
340,-73.9873365,40.7528837,,N,
341,-73.9870696,40.7536222,,N,
342,-73.9868976,40.7543353,,N,
343,-73.9866712,40.7550539,,N,
344,-73.9864249,40.7558193,,N,
345,-73.9855335,40.7579634,,N,
346,-73.9851371,40.759438,,N,
347,-73.9848594,40.7601305,,N,
348,-73.9845109,40.7608012,,N,
349,-73.9840983,40.7614503,,N,
350,-73.9836782,40.7620858,,N,
351,-73.9832608,40.7627381,,N,
352,-73.9829033,40.763382,,N,
353,-73.9825176,40.764058,,N,
354,-73.9822551,40.7647849,,N,
355,-73.9820384,40.7654683,,N,
356,-73.9818927,40.7663007,,N,
357,-73.9817493,40.7671354,,N,
358,-74.0132703,40.7059044,,N,
359,-74.0119864,40.7074486,,N,
360,-74.01129,40.7082982,,N,
361,-74.0110652,40.7085716,,N,
362,-74.0108604,40.7088206,,N,
363,-74.0100172,40.7098263,,N,
364,-74.0095729,40.7103389,,N,
365,-74.0094929,40.7104165,,N,
366,-74.0090985,40.710913,,N,
367,-74.0086548,40.7113948,,N,
368,-74.0058866,40.7146811,,N,
369,-74.00542,40.715236,,N,
370,-74.004976,40.71576,,N,
371,-74.0045248,40.7162939,,N,
372,-74.003533,40.717449,,N,
373,-74.003043,40.7180338,,N,
374,-74.0025285,40.7186389,,N,
375,-74.002091,40.719153,,N,
376,-74.0018769,40.7194058,,N,
377,-74.001425,40.719938,,N,
378,-74.0006545,40.7208548,,N,
379,-73.9998554,40.7217891,,N,
380,-73.998812,40.723021,,N,
381,-73.997785,40.724235,,N,
382,-73.9967146,40.7255012,,N,
383,-73.99527,40.727211,,N,
384,-73.9947496,40.7278266,,N,
385,-73.994252,40.728412,,N,
386,-73.993747,40.729008,,N,
387,-73.993262,40.72958,,N,
388,-73.992841,40.730079,,N,
389,-73.9923997,40.7306011,,N,
390,-73.991921,40.731166,,N,
391,-73.9914619,40.7317445,,N,
392,-73.991289,40.732449,,N,
393,-73.991114,40.733214,,N,
394,-73.990953,40.7339814,,N,
395,-73.9907352,40.7347874,,N,
396,-74.0132,40.7040559,,N,
397,-74.0133273,40.7050087,,N,
398,-73.9822001,40.7689504,,N,
399,-73.9822476,40.7706115,,N,
400,-73.9822554,40.771427,,N,
401,-73.9822863,40.7726558,,N,
402,-73.9823112,40.7730852,,N,
403,-73.9823188,40.7739227,,N,
404,-73.9822972,40.7747214,,N,
405,-73.9822622,40.7755283,,N,
406,-73.9822243,40.7763295,,N,
407,-73.9822172,40.7771434,,N,
408,-73.9820522,40.7787867,,N,
409,-73.9818317,40.7795842,,N,
410,-73.9816325,40.7803341,,N,
411,-73.9814257,40.7810582,,N,
412,-73.9811764,40.7818019,,N,
413,-73.9809157,40.7825317,,N,
414,-73.9800838,40.783893,,N,
415,-73.9791163,40.7852101,,N,
416,-73.9786335,40.7858381,,N,
417,-73.9781723,40.7864652,,N,
418,-73.9771707,40.7877015,,N,
419,-73.9766064,40.7883617,,N,
420,-73.976052,40.7890078,,N,
421,-73.9755873,40.7896363,,N,
422,-73.9746726,40.7908834,,N,
423,-73.9742027,40.7915225,,N,
424,-73.9737451,40.7921405,,N,
425,-73.9733006,40.7927728,,N,
426,-73.972839,40.7933995,,N,
427,-73.972399,40.7940312,,N,
428,-73.9718975,40.7947149,,N,
429,-73.9714074,40.7953849,,N,
430,-73.9709366,40.796004,,N,
431,-73.9704799,40.7966367,,N,
432,-73.9700162,40.7972636,,N,
433,-73.9695597,40.7978923,,N,
434,-73.9691051,40.7985155,,N,
435,-73.9686546,40.7991535,,N,
436,-73.9683098,40.7998235,,N,
437,-73.9680953,40.8005616,,N,
438,-73.9679062,40.8022515,,N,
439,-73.9672436,40.8036046,,N,
440,-73.9667983,40.8042152,,N,
441,-73.9663136,40.8048633,,N,
442,-73.9658601,40.8054904,,N,
443,-73.9654027,40.8061176,,N,
444,-73.9649437,40.8067507,,N,
445,-73.9644889,40.8073871,,N,
446,-73.9616861,40.8112589,,N,
447,-73.9588371,40.8151597,,N,
448,-73.9583906,40.8158098,,N,
449,-73.957044,40.8176025,,N,
450,-73.9565816,40.8182287,,N,
451,-73.9551864,40.8201617,,N,
452,-73.9542488,40.8214361,,N,
453,-73.9537903,40.8220717,,N,
454,-73.953329,40.8226882,,N,
455,-73.9528694,40.8233117,,N,
456,-73.9524172,40.8239367,,N,
457,-73.9519566,40.8245675,,N,
458,-73.9515053,40.8251868,,N,
459,-73.951049,40.8258004,,N,
460,-73.950564,40.8264888,,N,
461,-73.9500743,40.8271527,,N,
462,-73.9496148,40.8277777,,N,
463,-73.9491665,40.8284043,,N,
464,-73.948697,40.8290283,,N,
465,-73.9482489,40.8296489,,N,
466,-73.9477797,40.8302601,,N,
467,-73.9473375,40.8308954,,N,
468,-73.946872,40.8315206,,N,
469,-73.9459388,40.8328147,,N,
470,-73.9454338,40.8334848,,N,
471,-73.9449852,40.8341039,,N,
472,-73.9445301,40.8347297,,N,
473,-73.9436514,40.8359959,,N,
474,-73.9431927,40.8366143,,N,
475,-73.9427349,40.8372479,,N,
476,-73.9422972,40.8378398,,N,
477,-73.9418259,40.8384885,,N,
478,-73.9412769,40.8392425,,N,
479,-73.9407749,40.8399295,,N,
480,-73.9398646,40.8411223,,N,
481,-73.9392999,40.8416786,,N,
482,-73.9392536,40.8424468,,N,
483,-73.939177,40.843223,,N,
484,-73.939025,40.843942,,N,
485,-73.9388653,40.8446886,,N,
486,-73.9386774,40.8454318,,N,
487,-73.9384437,40.8462182,,N,
488,-73.938228,40.8469437,,N,
489,-73.9380371,40.8475489,,N,
490,-73.937975,40.847711,,N,
491,-73.9376741,40.8484003,,N,
492,-73.937049,40.8489496,,N,
493,-73.9357231,40.8501764,,N,
494,-73.935426,40.850774,,N,
495,-73.935083,40.851434,,N,
496,-73.934776,40.852058,,N,
497,-73.93443,40.852729,,N,
498,-73.934193,40.8532,,N,
499,-73.9337034,40.8541572,,N,
500,-73.933312,40.855335,,N,
501,-73.932761,40.856503,,N,
502,-73.932631,40.856716,,N,
503,-73.931818,40.858271,,N,
504,-73.930771,40.860641,,N,
505,-73.9300194,40.8634187,,N,
506,-73.9289023,40.8646634,,N,
507,-73.9281099,40.8650857,,N,
508,-73.9272714,40.8655306,,N,
509,-73.925872,40.866025,,N,
510,-73.925005,40.866336,,N,
511,-73.92311,40.867016,,N,
512,-73.9212171,40.867707,,N,
513,-73.9197555,40.8681187,,N,
514,-73.918561,40.868482,,N,
515,-73.917594,40.868885,,N,
516,-73.9167458,40.8693238,,N,
517,-73.9158491,40.8698643,,N,
518,-73.9151316,40.8704145,,N,
519,-73.9132764,40.871714,,N,
520,-73.9082537,40.875638,,N,
521,-73.9604148,40.7815342,,N,
522,-73.9588013,40.7808601,,N,
523,-73.9571181,40.7801496,,N,
524,-73.9555832,40.7795073,,N,
525,-73.9539771,40.7788275,,N,
526,-73.9517401,40.7778838,,N,
527,-73.9493698,40.776888,,N,
528,-73.9447748,40.7749461,,N,
529,-74.005951,40.707205,,N,
530,-74.0068357,40.707855,,N,
531,-73.994118,40.735313,,N,
532,-73.997341,40.736668,,N,
533,-74.0001742,40.7378614,,N,
534,-74.0024001,40.7387436,,N,
535,-74.0030301,40.7390953,,N,
536,-74.003865,40.739418,,N,
537,-74.0053043,40.7400297,,N,
538,-74.0074994,40.7409399,,N,
539,-74.0087032,40.7414615,,N,
540,-73.9346816,40.8429382,,N,
541,-73.936126,40.84355,,N,
542,-73.937518,40.844137,,N,
543,-73.9387288,40.8446487,,N,
544,-73.9426268,40.8462601,,N,
545,-74.0090334,40.7053095,,N,
546,-74.0090528,40.7055418,,N,
547,-74.0167271,40.7064938,,N,
548,-73.9390289,40.8108543,,N,
549,-73.9421726,40.8121691,,N,
550,-73.9451787,40.8134231,,N,
551,-73.947947,40.81458,,N,
552,-73.9593697,40.8193946,,N,
553,-73.9446222,40.8032304,,N,
554,-73.9731448,40.7985815,,N,
555,-74.0088463,40.7138056,,N,
556,-74.010128,40.714383,,N,
557,-74.0113427,40.714904,,N,
558,-74.0132124,40.7152226,,N,
559,-74.0155746,40.7155725,,N,
560,-74.0153819,40.7158285,,N,
561,-74.0164437,40.7163143,,N,
562,-73.9939293,40.7142872,,N,
563,-73.9928237,40.7164855,,N,
564,-73.9922172,40.717668,,N,
565,-73.9917491,40.7185836,,N,
566,-73.9912489,40.7195624,,N,
567,-73.9906322,40.7207678,,N,
568,-73.990042,40.7219217,,N,
569,-73.9918061,40.7385111,,N,
570,-73.995018,40.73986,,N,
571,-73.997862,40.741056,,N,
572,-74.0006951,40.7422581,,N,
573,-74.0035806,40.7434761,,N,
574,-74.006385,40.744646,,N,
575,-74.0081247,40.7453865,,N,
576,-73.967994,40.771147,,N,
577,-73.9663944,40.7704755,,N,
578,-73.9646978,40.7697588,,N,
579,-73.9631686,40.7691137,,N,
580,-73.9615751,40.7684416,,N,
581,-73.9593404,40.7675009,,N,
582,-73.9569436,40.7664881,,N,
583,-74.0011515,40.7317982,,N,
584,-74.0029381,40.7311376,,N,
585,-73.9121747,40.8703989,,N,
586,-73.9139795,40.8711588,,N,
587,-73.915056,40.871603,,N,
588,-73.916278,40.872116,,N,
589,-73.917176,40.872499,,N,
590,-73.918459,40.873022,,N,
591,-73.947737,40.8045555,,N,
592,-73.952857,40.806709,,N,
593,-73.9534985,40.8069824,,N,
594,-73.9549547,40.8075917,,N,
595,-73.9563424,40.808178,,N,
596,-73.9940925,40.720336,,N,
597,-73.9929412,40.7199144,,N,
598,-73.9921032,40.7198216,,N,
599,-73.9902813,40.7191052,,N,
600,-73.989732,40.7191021,,N,
601,-73.9889804,40.718874,,N,
602,-73.9881645,40.7186264,,N,
603,-73.9873747,40.7183868,,N,
604,-73.9839974,40.717431,,N,
605,-73.982289,40.716976,,N,
606,-73.981438,40.716718,,N,
607,-73.9805736,40.716454,,N,
608,-73.9789246,40.715957,,N,
609,-73.9780769,40.7156979,,N,
610,-73.9542758,40.8110093,,N,
611,-74.0061645,40.7163029,,N,
612,-74.0066823,40.7165394,,N,
613,-74.0079572,40.7171217,,N,
614,-74.009,40.717598,,N,
615,-74.010201,40.707694,,N,
616,-74.008996,40.706953,,N,
617,-74.0074544,40.7060628,,N,
618,-74.006766,40.705624,,N,
619,-73.988194,40.743451,,N,
620,-73.9865977,40.7427711,,N,
621,-73.9849234,40.7420643,,N,
622,-73.9833636,40.7414058,,N,
623,-73.981759,40.7407284,,N,
624,-73.9795312,40.7397948,,N,
625,-73.9781918,40.7392336,,N,
626,-73.977148,40.738796,,N,
627,-73.9192622,40.8709698,,N,
628,-73.915681,40.868889,,N,
629,-73.971189,40.766767,,N,
630,-73.9695848,40.7660912,,N,
631,-73.9678898,40.7653837,,N,
632,-73.9663609,40.764739,,N,
633,-73.9647558,40.764057,,N,
634,-73.962515,40.763113,,N,
635,-73.9601302,40.762118,,N,
636,-73.9839423,40.7754121,,N,
637,-74.0092662,40.7132584,,N,
638,-74.0105666,40.7138543,,N,
639,-74.011527,40.714294,,N,
640,-73.940776,40.8471725,,N,
641,-73.940691,40.8473921,,N,
642,-73.9949663,40.7206316,,N,
643,-73.9957503,40.7208958,,N,
644,-73.9965747,40.7211736,,N,
645,-73.9973979,40.7214509,,N,
646,-73.9977854,40.7215815,,N,
647,-73.9656083,40.7744056,,N,
648,-73.9640105,40.7737351,,N,
649,-73.9623161,40.7730236,,N,
650,-73.9607869,40.7723794,,N,
651,-73.9591761,40.7717042,,N,
652,-73.9569342,40.7707623,,N,
653,-73.9545657,40.7697673,,N,
654,-74.0045513,40.7255633,,N,
655,-74.004739,40.724267,,N,
656,-74.0053609,40.7182987,,N,
657,-74.0051717,40.7190194,,N,
658,-74.0051934,40.7198568,,N,
659,-74.0052198,40.7206388,,N,
660,-74.005248,40.721025,,N,
661,-74.0053546,40.7222274,,N,
662,-74.004786,40.723625,,N,
663,-74.004575,40.724173,,N,
664,-74.004031,40.725513,,N,
665,-74.00373,40.72625,,N,
666,-74.003445,40.726958,,N,
667,-74.003155,40.727664,,N,
668,-74.0021622,40.7297532,,N,
669,-74.0017,40.7305503,,N,
670,-74.0014113,40.7310625,,N,
671,-74.000954,40.731706,,N,
672,-74.000511,40.732315,,N,
673,-74.000066,40.732929,,N,
674,-73.9995234,40.7336634,,N,
675,-73.998714,40.734784,,N,
676,-73.998274,40.735391,,N,
677,-73.997805,40.736032,,N,
678,-73.99684,40.737361,,N,
679,-73.996337,40.738044,,N,
680,-73.995874,40.738686,,N,
681,-73.995446,40.739272,,N,
682,-73.994593,40.740442,,N,
683,-73.9937398,40.7416174,,N,
684,-73.9932916,40.7422328,,N,
685,-73.9927979,40.7429103,,N,
686,-73.991871,40.744186,,N,
687,-73.9914152,40.7448072,,N,
688,-73.990968,40.745421,,N,
689,-73.990518,40.746038,,N,
690,-73.989617,40.747277,,N,
691,-73.9891568,40.7478958,,N,
692,-73.9886948,40.7485081,,N,
693,-73.9882353,40.7491217,,N,
694,-73.9877404,40.7497993,,N,
695,-73.9872874,40.7504574,,N,
696,-73.9868238,40.751088,,N,
697,-73.986399,40.7517,,N,
698,-73.985947,40.752317,,N,
699,-73.9854836,40.7529437,,N,
700,-73.9850397,40.7535585,,N,
701,-73.984596,40.754177,,N,
702,-73.984118,40.754842,,N,
703,-73.983624,40.755516,,N,
704,-73.9831665,40.7561421,,N,
705,-73.9827118,40.7567712,,N,
706,-73.9822537,40.7573902,,N,
707,-73.9817975,40.7580163,,N,
708,-73.981341,40.758645,,N,
709,-73.9808828,40.7592744,,N,
710,-73.9804176,40.7599106,,N,
711,-73.9799722,40.7605248,,N,
712,-73.9795104,40.7611595,,N,
713,-73.9790635,40.7617737,,N,
714,-73.9786085,40.7623991,,N,
715,-73.978141,40.7630416,,N,
716,-73.977693,40.7636495,,N,
717,-73.977196,40.764324,,N,
718,-73.9767052,40.7650041,,N,
719,-73.976244,40.7656797,,N,
720,-74.0030772,40.7283967,,N,
721,-73.9513807,40.7910474,,N,
722,-73.9496374,40.7903128,,N,
723,-73.9481549,40.7896902,,N,
724,-73.9465498,40.7890006,,N,
725,-73.9443285,40.7880579,,N,
726,-73.9419364,40.7870603,,N,
727,-74.0106317,40.7174635,,N,
728,-74.0100927,40.7174024,,N,
729,-74.0090579,40.7172851,,N,
730,-74.0034182,40.7141326,,N,
731,-74.0040114,40.7145736,,N,
732,-74.0070959,40.716013,,N,
733,-74.0083657,40.7166018,,N,
734,-74.0091078,40.716928,,N,
735,-74.0070034,40.7488871,,N,
736,-74.0060705,40.7501781,,N,
737,-74.0056251,40.7507915,,N,
738,-74.0051771,40.7514035,,N,
739,-74.0047223,40.7520312,,N,
740,-74.0038061,40.7532691,,N,
741,-74.0024719,40.7551193,,N,
742,-74.0019763,40.7557816,,N,
743,-74.0014797,40.7564426,,N,
744,-74.0010329,40.7570547,,N,
745,-74.0005846,40.7576744,,N,
746,-74.0001285,40.7582961,,N,
747,-73.9992994,40.7595545,,N,
748,-73.9988397,40.7601736,,N,
749,-73.9983473,40.7608557,,N,
750,-73.9978087,40.7614939,,N,
751,-73.9973436,40.7621145,,N,
752,-73.99689,40.7627398,,N,
753,-73.9964368,40.7633667,,N,
754,-73.9959815,40.7639924,,N,
