no,lng,lat,sites,hotel,name
4851,-87.6502257,41.8024286,,N,
4852,-87.6769642,41.8021032,,N,
4853,-87.6790945,41.8020804,,N,
4854,-87.6798856,41.8020883,,N,
4855,-87.6818192,41.8020608,,N,
4856,-87.6836982,41.8020385,,N,
4857,-87.7172749,41.8014717,,N,
4858,-87.5865356,41.7838267,,N,
4859,-87.7989257,41.9683334,,N,
4860,-87.7493707,41.8111951,,N,
4861,-87.7493186,41.8093727,,N,
4862,-87.7492513,41.8075459,,N,
4863,-87.7491772,41.8038816,,N,
4864,-87.749123,41.8020728,,N,
4865,-87.7490714,41.800239,,N,
4866,-87.7490179,41.7984257,,N,
4867,-87.7489949,41.7977729,,N,
4868,-87.748365,41.7783135,,N,
4869,-87.7484114,41.777435,,N,
4870,-87.7480241,41.7764937,,N,
4871,-87.7327651,41.9618373,,N,
4872,-87.7344372,41.9629966,,N,
4873,-87.7357446,41.96388,,N,
4874,-87.5609314,41.765733,,N,
4875,-87.5618204,41.7652881,,N,
4876,-87.5637864,41.7632483,,N,
4877,-87.5631217,41.7635913,,N,
4878,-87.5805361,41.7633345,,N,
4879,-87.5909103,41.7632931,,N,
4880,-87.5884835,41.7633062,,N,
4881,-87.5862425,41.7633246,,N,
4882,-87.5780719,41.763423,,N,
4883,-87.5762443,41.7634367,,N,
4884,-87.5957773,41.7632464,,N,
4885,-87.5946854,41.7632587,,N,
4886,-87.6046269,41.7795146,,N,
4887,-87.5879054,41.7396273,,N,
4888,-87.5857013,41.7396515,,N,
4889,-87.5828057,41.7396942,,N,
4890,-87.5806291,41.7397231,,N,
4891,-87.5937427,41.7393302,,N,
4892,-87.5927905,41.7391218,,N,
4893,-87.8013555,41.9417253,,N,
4894,-87.8031682,41.9416919,,N,
4895,-87.8043988,41.9416693,,N,
4896,-87.805636,41.9416465,,N,
4897,-87.8068646,41.941588,,N,
4898,-87.8080747,41.941524,,N,
4899,-87.8092943,41.9415002,,N,
4900,-87.8105034,41.9414765,,N,
4901,-87.8115514,41.9414561,,N,
4902,-87.812989,41.9414278,,N,
4903,-87.8141994,41.9414041,,N,
4904,-87.8154233,41.9413802,,N,
4905,-87.8166523,41.9413561,,N,
4906,-87.8190874,41.9413084,,N,
4907,-87.8203039,41.9412846,,N,
4908,-87.8215338,41.9412605,,N,
4909,-87.8227637,41.9412364,,N,
4910,-87.8239792,41.9412126,,N,
4911,-87.8252109,41.9411885,,N,
4912,-87.826465,41.941164,,N,
4913,-87.8276745,41.9411403,,N,
4914,-87.8289003,41.9411163,,N,
4915,-87.830132,41.9410922,,N,
4916,-87.8313707,41.9410679,,N,
4917,-87.6957358,41.9428081,,N,
4918,-87.6979322,41.9427949,,N,
4919,-87.7032289,41.9427664,,N,
4920,-87.7040437,41.9427619,,N,
4921,-87.7052704,41.9427551,,N,
4922,-87.7065127,41.9427482,,N,
4923,-87.7077304,41.9427413,,N,
4924,-87.7309226,41.9427888,,N,
4925,-87.7321273,41.9426764,,N,
4926,-87.7334454,41.942657,,N,
4927,-87.7346723,41.9426395,,N,
4928,-87.7358983,41.9426239,,N,
4929,-87.7373265,41.9426062,,N,
4930,-87.7395972,41.9425848,,N,
4931,-87.7408328,41.9425677,,N,
4932,-87.7420158,41.9425514,,N,
4933,-87.7427272,41.9425416,,N,
4934,-87.74295,41.9425385,,N,
4935,-87.7440037,41.942524,,N,
4936,-87.7453031,41.942506,,N,
4937,-87.7494511,41.9424515,,N,
4938,-87.7518973,41.9424204,,N,
4939,-87.7543442,41.9423893,,N,
4940,-87.7568088,41.942358,,N,
4941,-87.7617072,41.9422956,,N,
4942,-87.7641606,41.9422644,,N,
4943,-87.7690525,41.9422022,,N,
4944,-87.7714851,41.9421712,,N,
4945,-87.7787851,41.942081,,N,
4946,-87.7812208,41.9420527,,N,
4947,-87.7836497,41.9420245,,N,
4948,-87.7874173,41.9419719,,N,
4949,-87.7886308,41.9419488,,N,
4950,-87.7898424,41.9419257,,N,
4951,-87.7921776,41.9418814,,N,
4952,-87.7933925,41.9418586,,N,
4953,-87.7946075,41.9418354,,N,
4954,-87.7958387,41.9418118,,N,
4955,-87.7970505,41.9417946,,N,
4956,-87.798255,41.9417774,,N,
4957,-87.7273032,41.9431698,,N,
4958,-87.7291319,41.9431483,,N,
4959,-87.6473484,41.9436619,,N,
4960,-87.6566438,41.9435253,,N,
4961,-87.6614942,41.9434541,,N,
4962,-87.6639068,41.9434186,,N,
4963,-87.6651298,41.9434006,,N,
4964,-87.6663417,41.9433828,,N,
4965,-87.6699921,41.9433291,,N,
4966,-87.6711972,41.9433114,,N,
4967,-87.6735627,41.9432766,,N,
4968,-87.6739065,41.9432722,,N,
4969,-87.6808784,41.9431969,,N,
4970,-87.6832874,41.9431652,,N,
4971,-87.6845153,41.943147,,N,
4972,-87.7187296,41.9428448,,N,
4973,-87.7199507,41.9428344,,N,
4974,-87.7224034,41.9428009,,N,
4975,-87.7236237,41.9427845,,N,
4976,-87.7248417,41.9427661,,N,
4977,-87.7260608,41.9427547,,N,
4978,-87.7272911,41.9427422,,N,
4979,-87.7893595,41.9868993,,N,
4980,-87.7876259,41.9887928,,N,
4981,-87.6239513,41.7892194,,N,
4982,-87.6190936,41.7893033,,N,
4983,-87.6158406,41.7893595,,N,
4984,-87.5902204,41.789645,,N,
4985,-87.5915553,41.7896618,,N,
4986,-87.593169,41.7896475,,N,
4987,-87.5964177,41.7896129,,N,
4988,-87.6049492,41.7895311,,N,
4989,-87.6036972,41.789542,,N,
4990,-87.6160909,41.8021101,,N,
4991,-87.7913352,41.9879937,,N,
4992,-87.7894887,41.9898308,,N,
4993,-87.7885724,41.990742,,N,
4994,-87.8015971,41.7957716,,N,
4995,-87.801533,41.7919265,,N,
4996,-87.8014633,41.7901956,,N,
4997,-87.8013731,41.7883643,,N,
4998,-87.8013278,41.7873378,,N,
4999,-87.8012963,41.7865235,,N,
5000,-87.8011347,41.7827758,,N,
5001,-87.8010998,41.7818628,,N,
5002,-87.8010529,41.7809478,,N,
5003,-87.8010215,41.7800324,,N,
5004,-87.8009106,41.7773576,,N,
5005,-87.8007785,41.7737538,,N,
5006,-87.806647,42.0108145,,N,
5007,-87.806667,42.0090014,,N,
5008,-87.8066769,42.0081047,,N,
5009,-87.8066868,42.0072081,,N,
5010,-87.8066965,42.0063231,,N,
5011,-87.8067069,42.0053811,,N,
5012,-87.8067168,42.0044793,,N,
5013,-87.8067367,42.0026711,,N,
5014,-87.8067715,41.9995148,,N,
5015,-87.8067811,41.9986412,,N,
5016,-87.8068085,41.9969822,,N,
5017,-87.8068183,41.9957888,,N,
5018,-87.8068224,41.995394,,N,
5019,-87.8068304,41.9944676,,N,
5020,-87.8068383,41.9935534,,N,
5021,-87.8068456,41.9927007,,N,
5022,-87.8068487,41.9923434,,N,
5023,-87.8068514,41.99203,,N,
5024,-87.8068701,41.9899944,,N,
5025,-87.8068801,41.988701,,N,
5026,-87.8069046,41.9858662,,N,
5027,-87.8069353,41.9841655,,N,
5028,-87.8070275,41.9786642,,N,
5029,-87.8070543,41.9771036,,N,
5030,-87.8070531,41.9763175,,N,
5031,-87.8070487,41.9755024,,N,
5032,-87.8070688,41.9736836,,N,
5033,-87.8071105,41.9719029,,N,
5034,-87.8071402,41.9700895,,N,
5035,-87.8071761,41.9682728,,N,
5036,-87.8071833,41.9507339,,N,
5037,-87.8071191,41.9489063,,N,
5038,-87.8070552,41.9470867,,N,
5039,-87.8070424,41.9467881,,N,
5040,-87.8069274,41.9434463,,N,
5041,-87.8067994,41.9398048,,N,
5042,-87.8066777,41.9363444,,N,
5043,-87.8066086,41.9343779,,N,
5044,-87.8065449,41.9325661,,N,
5045,-87.8064837,41.9308234,,N,
5046,-87.8064317,41.9293425,,N,
5047,-87.8063539,41.9271301,,N,
5048,-87.8063222,41.9262266,,N,
5049,-87.8062904,41.9253223,,N,
5050,-87.8062161,41.9230959,,N,
5051,-87.8061518,41.9210663,,N,
5052,-87.8061141,41.9198607,,N,
5053,-87.8060567,41.9180246,,N,
5054,-87.8059994,41.9161909,,N,
5055,-87.8059423,41.914364,,N,
5056,-87.8058266,41.9107133,,N,
5057,-87.7147748,41.7521838,,N,
5058,-87.7147498,41.7513424,,N,
5059,-87.8152213,42.0021954,,N,
5060,-87.8140273,42.0032586,,N,
5061,-87.8128636,42.0042765,,N,
5062,-87.8181924,41.9992585,,N,
5063,-87.8167414,42.0007074,,N,
5064,-87.5906957,41.7241876,,N,
5065,-87.591753,41.7350112,,N,
5066,-87.59174,41.734096,,N,
5067,-87.5917067,41.7331989,,N,
5068,-87.5934413,41.7980022,,N,
5069,-87.593379,41.7951096,,N,
5070,-87.59327,41.7932989,,N,
5071,-87.5932551,41.7922203,,N,
5072,-87.591833,41.751422,,N,
5073,-87.5917539,41.7477777,,N,
5074,-87.5917084,41.7459443,,N,
5075,-87.591672,41.7441328,,N,
5076,-87.5930681,41.7848988,,N,
5077,-87.5930884,41.7841916,,N,
5078,-87.5930981,41.7823706,,N,
5079,-87.5930495,41.7805524,,N,
5080,-87.5930233,41.7787507,,N,
5081,-87.5929498,41.7750983,,N,
5082,-87.592907,41.7732733,,N,
5083,-87.5932195,41.7914715,,N,
5084,-87.5921092,41.7623642,,N,
5085,-87.5920627,41.7605423,,N,
5086,-87.5920161,41.7587151,,N,
5087,-87.5919699,41.7569022,,N,
5088,-87.5934579,41.8024126,,N,
5089,-87.5934245,41.8009492,,N,
5090,-87.5925771,41.7994959,,N,
5091,-87.5921742,41.7399546,,N,
5092,-87.5922274,41.7678294,,N,
5093,-87.5935643,41.8078615,,N,
5094,-87.5935411,41.8060348,,N,
5095,-87.5937806,41.8086503,,N,
5096,-87.5937687,41.8078589,,N,
5097,-87.6380496,41.9237953,,N,
5098,-87.8343551,41.9811628,,N,
5099,-87.8331304,41.9811847,,N,
5100,-87.832129,41.9812034,,N,
5101,-87.8311361,41.9812188,,N,
5102,-87.829299,41.9812461,,N,
5103,-87.824772,41.9813456,,N,
5104,-87.7645324,41.9830381,,N,
5105,-87.7646605,41.9829619,,N,
5106,-87.7658998,41.9829486,,N,
5107,-87.7671287,41.982938,,N,
5108,-87.7707726,41.9829306,,N,
5109,-87.7719826,41.9829267,,N,
5110,-87.773195,41.9829232,,N,
5111,-87.7768391,41.9829131,,N,
5112,-87.7780455,41.9829024,,N,
5113,-87.7792372,41.9829015,,N,
5114,-87.7804276,41.9829006,,N,
5115,-87.7816723,41.9828997,,N,
5116,-87.7822628,41.9828993,,N,
5117,-87.7865262,41.9829069,,N,
5118,-87.7877264,41.9829112,,N,
5119,-87.7926116,41.98287,,N,
5120,-87.7949197,41.9828534,,N,
5121,-87.7975915,41.9828321,,N,
5122,-87.8011437,41.9828112,,N,
5123,-87.8021058,41.9828024,,N,
5124,-87.8037307,41.982788,,N,
5125,-87.805343,41.982779,,N,
5126,-87.8370994,41.9802156,,N,
5127,-87.8390571,41.981087,,N,
5128,-87.8415149,41.9810407,,N,
5129,-87.8439607,41.980996,,N,
5130,-87.7508813,41.9824028,,N,
5131,-87.7520887,41.9817136,,N,
5132,-87.7442006,41.9826793,,N,
5133,-87.7419313,41.9826471,,N,
5134,-87.7407726,41.982672,,N,
5135,-87.7383117,41.9827484,,N,
5136,-87.7375327,41.9827589,,N,
5137,-87.7372726,41.9827609,,N,
5138,-87.7358617,41.9827738,,N,
5139,-87.7340887,41.98279,,N,
5140,-87.732107,41.9828082,,N,
5141,-87.7308676,41.9828195,,N,
5142,-87.7296452,41.9828307,,N,
5143,-87.7186573,41.982947,,N,
5144,-87.7174271,41.982962,,N,
5145,-87.7161846,41.982979,,N,
5146,-87.7137487,41.9830205,,N,
5147,-87.7125221,41.9830403,,N,
5148,-87.711304,41.983045,,N,
5149,-87.7100902,41.9830625,,N,
5150,-87.7088772,41.9830756,,N,
5151,-87.7050714,41.9830888,,N,
5152,-87.7040181,41.9830939,,N,
5153,-87.702809,41.9830997,,N,
5154,-87.7015868,41.9831056,,N,
5155,-87.7003691,41.9831115,,N,
5156,-87.6991706,41.9831173,,N,
5157,-87.6979479,41.9831232,,N,
5158,-87.6967251,41.9831291,,N,
5159,-87.6942967,41.9831409,,N,
5160,-87.6930905,41.9831467,,N,
5161,-87.6906621,41.983163,,N,
5162,-87.8141466,41.9819185,,N,
5163,-87.8168465,41.981547,,N,
5164,-87.8193281,41.9814892,,N,
5165,-87.8205643,41.9814608,,N,
5166,-87.821811,41.9814229,,N,
5167,-87.8237399,41.9813745,,N,
5168,-87.7215417,41.6932349,,N,
5169,-87.6736196,41.7334081,,N,
5170,-87.6747112,41.732087,,N,
5171,-87.5585327,41.7562316,,N,
5172,-87.5572094,41.7564934,,N,
5173,-87.5559148,41.7572641,,N,
5174,-87.5882869,41.7560024,,N,
5175,-87.5860351,41.7560254,,N,
5176,-87.8020056,41.9435326,,N,
5177,-87.802069,41.9453613,,N,
5178,-87.8021446,41.9471792,,N,
5179,-87.8022204,41.9490025,,N,
5180,-87.8022961,41.9508237,,N,
5181,-87.8019688,41.9326274,,N,
5182,-87.8020251,41.9344409,,N,
5183,-87.805398,42.0135438,,N,
5184,-87.7863824,41.9957721,,N,
5185,-87.7875209,41.9951771,,N,
5186,-87.6462722,41.923682,,N,
5187,-87.6463005,41.9245835,,N,
5188,-87.6463701,41.9266939,,N,
5189,-87.6464224,41.9278617,,Y,A Spacious 4BR Apt - Close to DePaul and Transit!
5190,-87.646454,41.9291039,,N,
5191,-87.6464907,41.9303588,,N,
5192,-87.646541,41.9315998,,N,
5193,-87.8153543,41.9979273,,N,
5194,-87.8140331,41.9991849,,N,
5195,-87.8128725,42.0007088,,N,
5196,-87.8133804,42.0010302,,N,
5197,-87.8121739,42.0020692,,N,
5198,-87.8116175,42.0025146,,N,
5199,-87.5332233,41.7221114,,N,
5200,-87.6901667,42.0204105,,N,
5201,-87.7019351,42.0201972,,N,
5202,-87.7961043,41.7807122,,N,
5203,-87.7960525,41.7792849,,N,
5204,-87.7959587,41.7774144,,N,
5205,-87.7959294,41.7765574,,N,
5206,-87.795898,41.775631,,N,
5207,-87.7958671,41.7747201,,N,
5208,-87.7958371,41.7738382,,N,
5209,-87.7966399,41.79942,,N,
5210,-87.796624,41.7987744,,N,
5211,-87.7965963,41.797652,,N,
5212,-87.7965515,41.7958386,,N,
5213,-87.7965068,41.7940252,,N,
5214,-87.7964583,41.792059,,N,
5215,-87.796383,41.7902866,,N,
5216,-87.796314,41.7884446,,N,
5217,-87.7962522,41.7866079,,N,
5218,-87.7961771,41.7847737,,N,
5219,-87.7901499,41.9072463,,N,
5220,-87.7901917,41.9090835,,N,
5221,-87.7534444,41.8775777,,N,
5222,-87.7549479,41.8775677,,N,
5223,-87.7617212,41.8774798,,N,
5224,-87.6913815,41.9266843,,N,
5225,-87.6914251,41.9282359,,N,
5226,-87.6914411,41.9287767,,N,
5227,-87.6931448,41.9849736,,N,
5228,-87.6931991,41.9867997,,N,
5229,-87.6932531,41.9886179,,N,
5230,-87.6933608,41.9922407,,N,
5231,-87.6934363,41.9940563,,N,
5232,-87.6934949,41.9958627,,N,
5233,-87.6936005,41.9994849,,N,
5234,-87.6936475,42.0012998,,N,
5235,-87.6936949,42.0031293,,N,
5236,-87.6937422,42.0049562,,N,
5237,-87.6907191,41.9029854,,N,
5238,-87.6907712,41.9048131,,N,
5239,-87.6908134,41.9066428,,N,
5240,-87.6908541,41.9084645,,N,
5241,-87.6909394,41.9121146,,N,
5242,-87.6909865,41.9139631,,N,
5243,-87.6905455,41.8957166,,N,
5244,-87.6905928,41.8975283,,N,
5245,-87.6937205,42.0167473,,N,
5246,-87.6937384,42.0176495,,N,
5247,-87.6913435,41.9192237,,N,
5248,-87.6913618,41.9199571,,N,
5249,-87.6913827,41.9207915,,N,
5250,-87.691424,41.9224431,,N,
5251,-87.6914442,41.9232478,,N,
5252,-87.6914698,41.9240456,,N,
5253,-87.6921122,41.9558296,,N,
5254,-87.6921638,41.9576484,,N,
5255,-87.6924188,41.9631219,,N,
5256,-87.6924647,41.9648311,,N,
5257,-87.6925121,41.9667641,,N,
5258,-87.6902653,41.8865913,,N,
5259,-87.6915276,41.9309403,,N,
5260,-87.6916249,41.9339591,,N,
5261,-87.691259,41.9345345,,N,
5262,-87.7490313,41.9306028,,N,
5263,-87.7514696,41.9305703,,N,
5264,-87.7539322,41.9305374,,N,
5265,-87.7563832,41.9305049,,N,
5266,-87.7612896,41.9304397,,N,
5267,-87.7637462,41.9304069,,N,
5268,-87.7662137,41.9303741,,N,
5269,-87.7293986,41.930848,,N,
5270,-87.7307497,41.9308409,,N,
5271,-87.7343177,41.9307849,,N,
5272,-87.7367793,41.9307575,,N,
5273,-87.7392034,41.9306196,,N,
5274,-87.741623,41.9305909,,N,
5275,-87.743023,41.9305728,,N,
5276,-87.7440981,41.9305536,,N,
5277,-87.7122718,41.9310694,,N,
5278,-87.7147308,41.9310364,,N,
5279,-87.5891503,41.8024695,,N,
5280,-87.5891202,41.8010038,,N,
5281,-87.5890906,41.7995461,,N,
5282,-87.58906,41.7980718,,N,
5283,-87.5890219,41.7965952,,N,
5284,-87.588158,41.7854558,,N,
5285,-87.5881318,41.7838211,,N,
5286,-87.5884393,41.7951461,,N,
5287,-87.5883884,41.7933514,,N,
5288,-87.5870561,41.7551115,,N,
5289,-87.5868874,41.7350782,,N,
5290,-87.5868467,41.7332686,,N,
5291,-87.5868054,41.7314337,,N,
5292,-87.5867639,41.7295857,,N,
5293,-87.5867236,41.7277947,,N,
5294,-87.5866828,41.7259802,,N,
5295,-87.5866238,41.7241583,,N,
5296,-87.5871032,41.7478287,,N,
5297,-87.5870683,41.7460008,,N,
5298,-87.5870225,41.7441839,,N,
5299,-87.5890005,41.7933447,,N,
5300,-87.5890327,41.7915207,,N,
5301,-87.5891206,41.7878782,,N,
5302,-87.5880247,41.7714951,,N,
5303,-87.587987,41.7696743,,N,
5304,-87.5879598,41.7687767,,N,
5305,-87.587938,41.7678619,,N,
5306,-87.5855647,41.7176268,,N,
5307,-87.6962857,41.8810775,,N,
5308,-87.6962611,41.8801687,,N,
5309,-87.6962375,41.8792609,,N,
5310,-87.6962136,41.8783443,,N,
5311,-87.6961894,41.8774338,,N,
5312,-87.6961702,41.8767015,,N,
5313,-87.6961513,41.875983,,N,
5314,-87.696127,41.8749018,,N,
5315,-87.696052,41.8719753,,N,
5316,-87.6960057,41.8701559,,N,
5317,-87.6959816,41.8692354,,N,
5318,-87.6959593,41.8683381,,N,
5319,-87.6959135,41.8665149,,N,
5320,-87.6958855,41.8656123,,N,
5321,-87.6957918,41.8625857,,N,
5322,-87.6956305,41.8573916,,N,
5323,-87.695572,41.8555548,,N,
5324,-87.6955444,41.8546876,,N,
5325,-87.6955144,41.8537437,,N,
5326,-87.6954854,41.8528321,,N,
5327,-87.6954562,41.8519134,,N,
5328,-87.6954269,41.8509921,,N,
5329,-87.6953982,41.8500896,,N,
5330,-87.6953402,41.8482677,,N,
5331,-87.6953282,41.8478902,,N,
5332,-87.6952646,41.8464608,,N,
5333,-87.6952109,41.8446961,,N,
5334,-87.6950612,41.8386155,,N,
5335,-87.6948182,41.8301078,,N,
5336,-87.6947947,41.8291815,,N,
5337,-87.6947717,41.8282724,,N,
5338,-87.6947481,41.827354,,N,
5339,-87.6946923,41.825534,,N,
5340,-87.6946708,41.8246156,,N,
5341,-87.69465,41.8237058,,N,
5342,-87.6946289,41.822793,,N,
5343,-87.694608,41.8218891,,N,
5344,-87.6945881,41.8210323,,N,
5345,-87.6945673,41.8201318,,N,
5346,-87.694542,41.8192949,,N,
5347,-87.6944823,41.8173666,,N,
5348,-87.6944261,41.8155536,,N,
5349,-87.6943688,41.8137437,,N,
5350,-87.6943106,41.8119171,,N,
5351,-87.6942524,41.8100905,,N,
5352,-87.6941621,41.8070521,,N,
5353,-87.6941234,41.8055972,,N,
5354,-87.694041,41.8028175,,N,
5355,-87.6939888,41.8009918,,N,
5356,-87.6939393,41.7991687,,N,
5357,-87.6938899,41.7973456,,N,
5358,-87.6938404,41.7955222,,N,
5359,-87.6937429,41.7918728,,N,
5360,-87.6936951,41.7900553,,N,
5361,-87.6936474,41.7882382,,N,
5362,-87.6935991,41.7864066,,N,
5363,-87.6935487,41.7845921,,N,
5364,-87.6934981,41.7827718,,N,
5365,-87.6934474,41.7809491,,N,
5366,-87.6933966,41.7791216,,N,
5367,-87.6933487,41.7772632,,N,
5368,-87.6932556,41.7736474,,N,
5369,-87.6932086,41.7718235,,N,
5370,-87.6931114,41.7681934,,N,
5371,-87.6930627,41.7663734,,N,
5372,-87.6930137,41.764545,,N,
5373,-87.6929683,41.7627181,,N,
5374,-87.6929231,41.7609015,,N,
5375,-87.69288,41.7591671,,N,
5376,-87.6925822,41.7481352,,N,
5377,-87.6924972,41.7444884,,N,
5378,-87.6924548,41.7426652,,N,
5379,-87.6924326,41.7417773,,N,
5380,-87.6924154,41.741094,,N,
5381,-87.6924106,41.740899,,N,
5382,-87.6923722,41.7393668,,N,
5383,-87.6923517,41.7385498,,N,
5384,-87.6923317,41.7377528,,N,
5385,-87.6922934,41.7362237,,N,
5386,-87.6922731,41.7354135,,N,
5387,-87.6917144,41.7135736,,N,
5388,-87.6916851,41.7126785,,N,
5389,-87.6916547,41.7117461,,N,
5390,-87.691566,41.7090345,,N,
5391,-87.6915359,41.7081134,,N,
5392,-87.6915064,41.7072086,,N,
5393,-87.6914774,41.7063235,,N,
5394,-87.6914107,41.704281,,N,
5395,-87.6911966,41.6989913,,N,
5396,-87.6911436,41.6971659,,N,
5397,-87.6910188,41.6935175,,N,
5398,-87.690959,41.6916869,,N,
5399,-87.5891876,41.7295499,,N,
5400,-87.5879766,41.7295666,,N,
5401,-87.5854818,41.7296048,,N,
5402,-87.5838739,41.7296523,,N,
5403,-87.5827108,41.7296679,,N,
5404,-87.5804034,41.7296988,,N,
5405,-87.5791903,41.729715,,N,
5406,-87.5779646,41.7297315,,N,
5407,-87.5767525,41.7297477,,N,
5408,-87.5755336,41.729764,,N,
5409,-87.5743227,41.7297806,,N,
5410,-87.573102,41.7297973,,N,
5411,-87.5694496,41.7298473,,N,
5412,-87.5682514,41.7298637,,N,
5413,-87.5670263,41.7298804,,N,
5414,-87.5658147,41.729897,,N,
5415,-87.5646024,41.7299136,,N,
5416,-87.5633762,41.7299304,,N,
5417,-87.5609219,41.7299639,,N,
5418,-87.5595566,41.7299826,,N,
5419,-87.5588846,41.7299918,,N,
5420,-87.5540199,41.7300474,,N,
5421,-87.5526359,41.7300601,,N,
5422,-87.549853,41.730093,,N,
5423,-87.5484961,41.7301086,,N,
5424,-87.5469248,41.7301267,,N,
5425,-87.5456486,41.7301414,,N,
5426,-87.544288,41.7301645,,N,
5427,-87.5429076,41.7301825,,N,
5428,-87.5415027,41.7302052,,N,
5429,-87.6143471,41.7292057,,N,
5430,-87.6119008,41.7292423,,N,
5431,-87.6094862,41.7292784,,N,
5432,-87.6070749,41.7293144,,N,
5433,-87.6046427,41.7293508,,N,
5434,-87.6028583,41.7293793,,N,
5435,-87.5998059,41.7294254,,N,
5436,-87.5985914,41.7294414,,N,
5437,-87.5973784,41.7294573,,N,
5438,-87.596166,41.7294733,,N,
5439,-87.5949561,41.7294892,,N,
5440,-87.6219767,41.7290824,,N,
5441,-87.6224007,41.7290732,,N,
5442,-87.6231532,41.7290606,,N,
5443,-87.6233502,41.7290573,,N,
5444,-87.6207813,41.7290966,,N,
5445,-87.6191791,41.7291208,,N,
5446,-87.656485,41.9510908,,N,
5447,-87.6565355,41.9526358,,N,
5448,-87.8187835,42.0168763,,N,
5449,-87.7022717,41.9232673,,N,
5450,-87.7071765,41.9232405,,N,
5451,-87.7071633,41.922892,,N,
5452,-87.7075165,41.9228879,,N,
5453,-87.7090866,41.9228695,,N,
5454,-87.7104103,41.9228542,,N,
5455,-87.7120524,41.9228348,,N,
5456,-87.713681,41.9228158,,N,
5457,-87.7153141,41.9227967,,N,
5458,-87.7169175,41.9227801,,N,
5459,-87.7193704,41.9227493,,N,
5460,-87.7218192,41.9227206,,N,
5461,-87.7230466,41.9227063,,N,
5462,-87.7242713,41.9226919,,N,
5463,-87.7255014,41.9226775,,N,
5464,-87.7266319,41.9226606,,N,
5465,-87.7659238,41.9221548,,N,
5466,-87.7683458,41.922118,,N,
5467,-87.76956,41.9220995,,N,
5468,-87.7707887,41.9220808,,N,
5469,-87.7719948,41.9220624,,N,
5470,-87.7744383,41.9220253,,N,
5471,-87.7756583,41.9220067,,N,
5472,-87.7768694,41.9219883,,N,
5473,-87.7780851,41.9219698,,N,
5474,-87.636513,41.9238098,,N,
5475,-87.641421,41.9237515,,N,
5476,-87.6422256,41.9237394,,N,
5477,-87.6438479,41.9237146,,N,
5478,-87.6474832,41.9236594,,N,
5479,-87.6499215,41.9236223,,N,
5480,-87.6511329,41.9236039,,N,
5481,-87.6523371,41.9235855,,N,
5482,-87.6559749,41.9235302,,N,
5483,-87.6608373,41.9234563,,N,
5484,-87.6620392,41.923438,,N,
5485,-87.6632633,41.9234194,,N,
5486,-87.6645083,41.9234023,,N,
5487,-87.6657418,41.9233884,,N,
5488,-87.7417775,41.9224711,,N,
5489,-87.742595,41.9224623,,N,
5490,-87.7438167,41.9224492,,N,
5491,-87.7450321,41.9224361,,N,
5492,-87.74747,41.9224115,,N,
5493,-87.7487002,41.9223939,,N,
5494,-87.7499375,41.922382,,N,
5495,-87.7511988,41.9223579,,N,
5496,-87.7524039,41.9223302,,N,
5497,-87.7536611,41.9223156,,N,
5498,-87.7548579,41.9222974,,N,
5499,-87.7560985,41.9222803,,N,
5500,-87.7573196,41.9222654,,N,
5501,-87.7597781,41.9222345,,N,
5502,-87.761007,41.9222196,,N,
5503,-87.6955651,41.9229714,,N,
5504,-87.6827142,41.9234412,,N,
5505,-87.726927,41.9226547,,N,
5506,-87.7279449,41.9226449,,N,
5507,-87.7291539,41.9226303,,N,
5508,-87.730387,41.9226154,,N,
5509,-87.7316106,41.9226006,,N,
5510,-87.7365122,41.9225415,,N,
5511,-87.7389475,41.9225122,,N,
5512,-87.7866053,41.9218472,,N,
5513,-87.7878271,41.9218329,,N,
5514,-87.7917535,41.9212039,,N,
5515,-87.7923316,41.9211988,,N,
5516,-87.793728,41.9211865,,N,
5517,-87.7951692,41.9211757,,N,
5518,-87.7969941,41.9211568,,N,
5519,-87.8006726,41.9211203,,N,
5520,-87.8025004,41.9211031,,N,
5521,-87.8043271,41.9210895,,N,
5522,-87.637743,41.7899094,,N,
5523,-87.6395714,41.7898876,,N,
5524,-87.7128846,41.7888304,,N,
5525,-87.7134447,41.7888166,,N,
5526,-87.7156733,41.788786,,N,
5527,-87.7181344,41.7887524,,N,
5528,-87.7205927,41.7887186,,N,
5529,-87.7230329,41.7886852,,N,
5530,-87.7254882,41.7886515,,N,
5531,-87.727934,41.788618,,N,
5532,-87.6266743,41.7899764,,N,
5533,-87.6277052,41.7899613,,N,
5534,-87.629181,41.7899208,,N,
5535,-87.6303924,41.7899023,,N,
5536,-87.7646852,41.7880931,,N,
5537,-87.7651743,41.7880869,,N,
5538,-87.7053199,41.681453,,N,
5539,-87.7101739,41.6813687,,N,
5540,-87.7126149,41.6813505,,N,
5541,-87.6372505,41.682978,,N,
5542,-87.6385527,41.6829606,,N,
5543,-87.6403471,41.6829365,,N,
5544,-87.6421347,41.6829126,,N,
5545,-87.6845332,41.6817743,,N,
5546,-87.6772944,41.6818345,,N,
5547,-87.6777831,41.6820379,,N,
5548,-87.6790639,41.6819134,,N,
5549,-87.6807622,41.681545,,N,
5550,-87.677374,41.6823988,,N,
5551,-87.6744065,41.6818802,,N,
5552,-87.6773156,41.6820994,,N,
5553,-87.6445968,41.6823839,,N,
5554,-87.645718,41.6823684,,N,
