no,lng,lat,sites,hotel,name
130,-89.9035038,35.0493643,,N,
131,-89.8913451,35.0823142,,N,
132,-89.9270989,35.1901115,,N,
133,-89.9392794,35.1763288,,N,
134,-89.9385687,35.1770759,,N,
135,-90.0475477,35.1906565,,N,
136,-90.0508568,35.1897769,,N,
137,-90.0544194,35.1912967,,N,
138,-89.7932503,35.0577735,,N,
139,-89.7932463,35.0583375,,N,
140,-89.7933962,35.196546,,N,
141,-89.792436,35.196541,,N,
142,-89.7925261,35.1934539,,N,
143,-89.8666955,35.131803,,N,
144,-89.8666356,35.1309285,,N,
145,-89.8667745,35.129969,,N,
146,-90.0069015,35.1943359,,N,
147,-89.8461032,35.0601579,,N,
148,-90.0301172,35.1631252,,N,
149,-90.0305777,35.1629599,,N,
150,-89.8417893,35.1427587,,N,
151,-89.8467262,35.1502493,,N,
152,-89.847133,35.1532715,,N,
153,-90.0292306,35.109533,,N,
154,-90.0223987,35.129432,,N,
155,-90.0219756,35.129188,,N,
156,-89.8642266,35.130889,,N,
157,-90.0257088,35.0727847,,N,
158,-89.7873851,35.1321947,,N,
159,-89.787431,35.1319991,,N,
160,-89.9578056,35.0244045,,N,
161,-89.9571817,35.0243932,,N,
162,-89.9074947,35.0511224,,N,
163,-89.9313812,35.0781378,,N,
164,-89.8553211,35.1553332,,N,
165,-89.8541348,35.155405,,N,
166,-89.8421167,35.0601287,,N,
167,-89.8418443,35.0592697,,N,
168,-89.8653042,35.1781305,,N,
169,-89.8667597,35.178174,,N,
170,-89.8684133,35.1780471,,N,
171,-89.8684255,35.1773853,,N,
172,-89.7251275,35.1988267,,N,
173,-89.8134564,35.1738336,,N,
174,-89.8128359,35.1737415,,N,
175,-89.9668556,35.0804141,,N,
176,-90.0614085,35.0955655,,N,
177,-90.0614104,35.0951763,,N,
178,-89.8514262,35.0637862,,N,
179,-89.8008139,35.1259862,,N,
180,-89.8007845,35.1275642,,N,
181,-89.8007841,35.1298173,,N,
182,-89.8403537,35.1733566,,N,
183,-89.8364834,35.174148,,N,
184,-90.0516675,35.1893589,,N,
185,-89.8968229,35.2013439,,N,
186,-89.8971686,35.2020057,,N,
187,-90.025704,35.131398,,N,
188,-90.0230724,35.1374982,,N,
189,-90.0150444,35.0222482,,N,
190,-89.7757322,35.1585061,,N,
191,-89.7758689,35.1586363,,N,
192,-89.9164923,35.0532205,,N,
193,-90.0232885,35.1422679,,N,
194,-89.8655489,35.1638721,,N,
195,-90.1229944,35.0097926,,N,
196,-90.1221673,35.0102304,,N,
197,-90.0255807,35.0749312,,N,
198,-89.908116,35.0511368,,N,
199,-89.8874726,35.0596729,,N,
200,-89.8867473,35.059652,,N,
201,-89.8859272,35.0596304,,N,
202,-90.0887279,35.0047927,,N,
203,-89.9336667,35.1228711,,N,
204,-89.8537353,35.1550559,,N,
205,-89.8537213,35.1548689,,N,
206,-89.8543337,35.1541877,,N,
207,-89.8547142,35.1541547,,N,
208,-89.8706952,35.104221,,N,
209,-89.7845076,35.1355799,,N,
210,-89.7854056,35.1358449,,N,
211,-90.0226253,35.1576016,,N,
212,-89.9957095,35.0377602,,N,
213,-89.9959273,35.0379513,,N,
214,-90.0199245,35.1569719,,N,
215,-89.8308528,35.1778284,,N,
216,-89.8363717,35.1764954,,N,
217,-89.8470988,35.0524071,,N,
218,-90.0526965,35.1019623,,N,
219,-90.0131469,35.0222579,,N,
220,-89.8516896,35.1538522,,N,
221,-90.004455,35.0919951,,N,
222,-89.9849654,35.078762,,N,
223,-90.0401144,35.1063805,,N,
224,-90.040144,35.1056814,,N,
225,-90.0400292,35.1050645,,N,
226,-89.8100449,35.0606912,,N,
227,-89.8096599,35.0606892,,N,
228,-90.0454571,35.1522892,,N,
229,-90.017224,35.1637749,,N,
230,-89.9987634,35.0210443,,N,
231,-90.0251118,35.0720824,,N,
232,-90.0190385,35.1702579,,N,
233,-89.9176826,35.0727564,,N,
234,-89.9172598,35.0731807,,N,
235,-89.9164472,35.0727827,,N,
236,-89.9164056,35.0756818,,N,
237,-89.9094349,35.0752492,,N,
238,-90.0113562,35.0386328,,N,
239,-90.0109857,35.0383322,,N,
240,-89.7698578,35.2057203,,N,
241,-89.7734592,35.2054339,,N,
242,-89.8670802,35.1019136,,N,
243,-90.0001751,35.1569854,,N,
244,-89.870114,35.1869908,,N,
245,-89.8703736,35.1872393,,N,
246,-89.8830395,35.1499526,,N,
247,-89.8550601,35.0602046,,N,
248,-89.8549777,35.0596976,,N,
249,-89.8530206,35.0605194,,N,
250,-89.8530439,35.0602299,,N,
251,-90.0433378,35.0579642,,N,
252,-89.9295891,35.2029186,,N,
253,-89.9297299,35.2032673,,N,
254,-89.929881,35.203531,,N,
255,-89.9298633,35.2036325,,N,
256,-89.9298037,35.2040819,,N,
257,-89.9301446,35.2029297,,N,
258,-89.9300391,35.2033187,,N,
259,-90.0229676,35.0638467,,N,
260,-89.9453709,35.0304474,,N,
261,-89.9458019,35.0304474,,N,
262,-89.9453529,35.0312654,,N,
263,-89.9457669,35.0312934,,N,
264,-89.7924788,35.1953906,,N,
265,-89.7915087,35.1955198,,N,
266,-89.9703313,35.1342692,,N,
267,-89.968592,35.134572,,N,
268,-89.8423727,35.0595983,,N,
269,-89.9057415,35.1157129,,N,
270,-90.051728,35.1515462,,N,
271,-89.9996867,35.0366548,,N,
272,-89.9979184,35.0362424,,N,
273,-89.9979608,35.0355978,,N,
274,-89.9312933,35.0814804,,N,
275,-89.8620521,35.1666793,,N,
276,-89.8576983,35.1666309,,N,
277,-90.0405023,35.1499259,,N,
278,-90.0379878,35.1512457,,N,
279,-90.0258815,35.1259899,,N,
280,-90.0021114,35.0210212,,N,
281,-90.0194228,35.1600655,,N,
282,-89.9856152,35.0758722,,N,
283,-90.0625955,35.1337729,,N,
284,-90.0607876,35.1337149,,N,
285,-90.0573802,35.0791218,,N,
286,-89.8809994,35.1497069,,N,
287,-89.9853209,35.0772746,,N,
288,-89.9856757,35.0756836,,N,
289,-89.9849888,35.0786725,,N,
290,-90.0179346,35.0573027,,N,
291,-90.0171087,35.0572768,,N,
292,-89.9285675,35.2034306,,N,
293,-89.9285594,35.2037919,,N,
294,-89.9661103,35.1360749,,N,
295,-89.9680178,35.1353504,,N,
296,-90.0304636,35.1092814,,N,
297,-90.029207,35.1100938,,N,
298,-90.0321151,35.0736042,,N,
299,-90.0256129,35.0862923,,N,
300,-90.0261117,35.0834566,,N,
301,-90.025688,35.0815997,,N,
302,-89.9009549,35.1966237,,N,
303,-89.9013558,35.1967167,,N,
304,-90.0180492,35.1745503,,N,
305,-89.8725568,35.10466,,N,
306,-89.8458145,35.0436997,,N,
307,-90.1128946,35.0841739,,N,
308,-89.800754,35.1584145,,N,
309,-89.8006791,35.1587777,,N,
310,-90.0253885,35.1377128,,N,
311,-89.998088,35.0362416,,N,
312,-89.9980895,35.0366711,,N,
313,-90.0017445,35.0494573,,N,
314,-89.8602754,35.1651875,,N,
315,-89.8616561,35.1644635,,N,
316,-89.9614749,35.208436,,N,
317,-89.9611698,35.2086087,,N,
318,-89.912419,35.0403237,,N,
319,-89.9313177,35.0804391,,N,
320,-89.8951822,35.1122692,,N,
321,-89.7925894,35.1851583,,N,
322,-90.0410522,35.1512032,,N,
323,-90.0397271,35.1524548,,N,
324,-89.9994339,35.0210432,,N,
325,-90.0211787,35.1579316,,N,
326,-89.9742575,35.1331249,,N,
327,-89.9712387,35.1332865,,N,
328,-89.8834579,35.1522992,,N,
329,-89.8835008,35.1525606,,N,
330,-89.8683013,35.1309643,,N,
331,-89.8710876,35.1310173,,N,
332,-89.9189469,34.9985919,,N,
333,-89.9093486,35.0011503,,N,
334,-89.8573001,35.0554803,,N,
335,-89.8565748,35.0541695,,N,
336,-89.8866917,35.1548385,,N,
337,-90.0572745,35.0795925,,N,
338,-89.8354251,35.0674567,,N,
339,-89.8359478,35.067153,,N,
340,-90.0199028,35.0613815,,N,
341,-90.0197573,35.0613814,,N,
342,-89.9372047,35.0386506,,N,
343,-89.9371719,35.0367932,,N,
344,-90.0680816,35.1270045,,N,
345,-89.8007112,35.0488181,,N,
346,-89.80022,35.0500032,,N,
347,-89.8874373,35.0608033,,N,
348,-89.885856,35.0612388,,N,
349,-90.0176945,35.1707789,,N,
350,-89.907306,35.0798953,,N,
351,-90.0247219,35.1376574,,N,
352,-89.9066403,35.0770271,,N,
353,-89.9849628,35.1101445,,N,
354,-89.9849367,35.1108612,,N,
355,-89.9846137,35.1119369,,N,
356,-89.9846165,35.1112599,,N,
357,-89.9846355,35.1105629,,N,
358,-89.984835,35.1101393,,N,
359,-90.0010681,35.0475874,,N,
360,-90.0230219,34.9993564,,N,
361,-90.0238414,34.9993482,,N,
362,-90.0404125,35.1518219,,N,
363,-90.0409572,35.1516449,,N,
364,-90.0398629,35.1523224,,N,
365,-90.0392761,35.1529057,,N,
366,-90.0277372,35.1104252,,N,
367,-90.0304229,35.1103245,,N,
368,-89.9359275,35.2061526,,N,
369,-89.9355956,35.2060553,,N,
370,-89.7716235,35.2042711,,N,
371,-89.7694171,35.2054262,,N,
372,-89.9400215,35.243406,,N,
373,-89.940023,35.2437892,,N,
374,-89.9390823,35.2433836,,N,
375,-89.9390767,35.2437612,,N,
376,-89.9381309,35.2433772,,N,
377,-89.9381209,35.2437552,,N,
378,-89.9119682,35.1183461,,N,
379,-89.8489873,35.1640162,,N,
380,-89.8487104,35.1635678,,N,
381,-89.8483497,35.0593631,,N,
382,-89.8483325,35.0597049,,N,
383,-89.9539298,35.0833797,,N,
384,-89.8365187,35.0522877,,N,
385,-89.8361103,35.0518314,,N,
386,-89.8050413,35.1315647,,N,
387,-89.8050545,35.1327926,,N,
388,-90.0355535,35.1503269,,N,
389,-90.0227263,35.0616404,,N,
390,-90.0211189,35.0607173,,N,
391,-90.0260781,35.1338491,,N,
392,-90.0261576,35.1340256,,N,
393,-90.1275842,35.0592752,,N,
394,-90.1266081,35.0599702,,N,
395,-90.1254317,35.0606891,,N,
396,-90.0742868,35.1143535,,N,
397,-89.7965212,35.1826168,,N,
398,-89.7960572,35.1827225,,N,
399,-89.7942414,35.1733009,,N,
400,-89.9374732,35.2489779,,N,
401,-89.9372522,35.2493679,,N,
402,-90.0505255,35.1545167,,N,
403,-90.054425,35.1534498,,N,
404,-89.9898142,35.0532686,,N,
405,-89.9353845,35.1196759,,N,
406,-89.9353909,35.1194395,,N,
407,-89.8342427,35.1459936,,N,
408,-90.0029444,35.1178095,,N,
409,-90.0398912,35.1660669,,N,
410,-89.9293405,35.1892769,,N,
411,-89.9282605,35.1886629,,N,
412,-90.0436125,35.0173487,,N,
413,-90.0435994,35.0194645,,N,
414,-90.0435993,35.0191233,,N,
415,-90.0435424,35.0182727,,N,
416,-90.0440971,35.0195294,,N,
417,-90.0440995,35.0191224,,N,
418,-89.8047687,35.1392607,,N,
419,-89.826056,35.1438475,,N,
420,-89.9191633,35.0258,,N,
421,-89.924333,35.025811,,N,
422,-90.0236818,35.0631799,,N,
423,-90.0234797,35.0625948,,N,
424,-90.0140693,35.02172,,N,
425,-89.792799,35.1344191,,N,
426,-89.7932056,35.1338991,,N,
427,-89.9978019,35.1408432,,N,
428,-89.7974789,35.1800951,,N,
429,-89.7972717,35.1800548,,N,
430,-89.8537127,35.0598006,,N,
431,-89.8536719,35.0596855,,N,
432,-89.9806461,35.0520659,,N,
433,-89.9924571,35.0220831,,N,
434,-89.9921179,35.0220831,,N,
435,-89.9180394,35.0367145,,N,
436,-89.9185943,35.037415,,N,
437,-90.008291,35.242745,,N,
438,-89.9854701,35.0687363,,N,
439,-90.0384854,35.1611863,,N,
440,-89.9433232,35.1694466,,N,
441,-89.9450894,35.1319464,,N,
442,-89.9450017,35.1334329,,N,
443,-89.9449922,35.1341434,,N,
444,-89.9449654,35.1353652,,N,
445,-89.9449075,35.1364449,,N,
446,-89.9449122,35.1374179,,N,
447,-89.9448995,35.1377588,,N,
448,-89.9448335,35.1390149,,N,
449,-89.9447989,35.1410432,,N,
450,-89.9447712,35.1419061,,N,
451,-89.9447456,35.1427476,,N,
452,-89.9447405,35.1432026,,N,
453,-89.9447238,35.1436266,,N,
454,-89.9446922,35.1444749,,N,
455,-89.9446676,35.1453477,,N,
456,-89.9446315,35.1463473,,N,
457,-89.9445786,35.1477851,,N,
458,-89.9445285,35.1494626,,N,
459,-89.9444734,35.1507683,,N,
460,-89.9444224,35.152029,,N,
461,-89.9443783,35.1532614,,N,
462,-89.9443465,35.1544969,,N,
463,-89.9442994,35.1557339,,N,
464,-89.9442557,35.1566779,,N,
465,-89.9442535,35.1569717,,N,
466,-89.9441805,35.1584829,,N,
467,-89.9441675,35.1588175,,N,
468,-89.9441516,35.1593975,,N,
469,-89.9440499,35.1617529,,N,
470,-89.9439735,35.1629159,,N,
471,-89.9438765,35.1636929,,N,
472,-89.9435545,35.1644109,,N,
473,-89.9431035,35.1651679,,N,
474,-89.9440895,35.1742829,,N,
475,-89.9440195,35.1755779,,N,
476,-89.9439855,35.1770569,,N,
477,-89.9439505,35.1777199,,N,
478,-89.9438805,35.1816449,,N,
479,-89.9446265,35.199138,,N,
480,-89.9651494,35.0121834,,N,
481,-89.9647124,35.0121754,,N,
482,-89.8956508,35.2114596,,N,
483,-89.8955928,35.2131556,,N,
484,-89.9331204,35.1362032,,N,
485,-89.9329335,35.1371212,,N,
486,-90.0677235,35.0840849,,N,
487,-90.0686795,35.0841089,,N,
488,-89.9205245,35.0870439,,N,
489,-89.9168233,35.086948,,N,
490,-89.9145515,35.0867789,,N,
491,-89.9134515,35.0867658,,N,
492,-89.9108725,35.0867089,,N,
493,-89.9070865,35.0866449,,N,
494,-89.9695885,35.1323809,,N,
495,-89.9696965,35.1315709,,N,
496,-89.9687775,35.1302659,,N,
497,-89.9461616,35.0762941,,N,
498,-89.9460982,35.07345,,N,
499,-89.9460446,35.0725536,,N,
500,-90.0304829,35.0957745,,N,
501,-90.0294556,35.0959179,,N,
502,-90.0271045,35.0959319,,N,
503,-89.8256494,35.1851375,,N,
504,-89.8260774,35.1847235,,N,
505,-89.8371561,35.1545864,,N,
506,-89.8352592,35.1545531,,N,
507,-90.1180962,35.0118204,,N,
508,-90.118658,35.0117704,,N,
509,-89.8342743,35.1982455,,N,
510,-89.8319391,35.1983109,,N,
511,-89.7672279,35.2016478,,N,
512,-89.7660377,35.2009354,,N,
513,-89.7650398,35.2009191,,N,
514,-89.7639132,35.2009162,,N,
515,-89.8434687,35.0752665,,N,
516,-89.8434802,35.0748909,,N,
517,-89.9642685,35.1785179,,N,
518,-89.9629355,35.1784639,,N,
519,-89.9620065,35.1784639,,N,
520,-89.8612863,35.1022194,,N,
521,-89.8519495,35.0988176,,N,
522,-89.8454441,35.0968786,,N,
523,-89.8431751,35.096329,,N,
524,-89.8398207,35.0958447,,N,
525,-89.8348795,35.0951441,,N,
526,-89.8323004,35.0947786,,N,
527,-90.0073829,35.0573678,,N,
528,-90.0052354,35.0573232,,N,
529,-89.8387572,35.1175847,,N,
530,-89.8387838,35.1169531,,N,
531,-89.837012,35.0539896,,N,
532,-89.8350423,35.0539446,,N,
533,-89.8342136,35.0539204,,N,
534,-89.980118,35.1394753,,N,
535,-89.9797315,35.1421749,,N,
536,-89.9793395,35.1448489,,N,
537,-89.9792015,35.1458329,,N,
538,-89.9790635,35.1467699,,N,
539,-89.9789775,35.1473749,,N,
540,-89.7847765,35.1525086,,N,
541,-89.7858682,35.1523091,,N,
542,-89.786858,35.1520276,,N,
543,-89.7889942,35.1504191,,N,
544,-89.9757318,35.2047212,,N,
545,-89.9530604,35.2543863,,N,
546,-90.0670188,35.0666129,,N,
547,-90.068089,35.0666482,,N,
548,-90.0704857,35.0667124,,N,
549,-90.073237,35.0667791,,N,
550,-90.0780009,35.0669047,,N,
551,-90.0805967,35.0669543,,N,
552,-90.0822156,35.0669789,,N,
553,-90.0837056,35.0670119,,N,
554,-90.0851996,35.0670239,,N,
555,-90.0855646,35.0670359,,N,
556,-90.0866549,35.0670582,,N,
557,-90.0876485,35.0670762,,N,
558,-90.0889968,35.0668173,,N,
559,-89.8587319,35.0904404,,N,
560,-89.8570948,35.0895788,,N,
561,-89.8986683,35.0542843,,N,
562,-89.8969684,35.0542553,,N,
563,-89.8383758,35.0673244,,N,
564,-89.8381822,35.0669523,,N,
565,-89.9972935,35.2038809,,N,
566,-89.9972622,35.2044607,,N,
567,-90.0475784,35.0208534,,N,
568,-90.0482075,35.0200681,,N,
569,-90.0495746,35.0196513,,N,
570,-89.7665377,35.2031212,,N,
571,-89.7662637,35.2038212,,N,
572,-89.7640059,35.2035478,,N,
573,-89.7807832,35.1480476,,N,
574,-89.7807132,35.1494425,,N,
575,-90.0030798,35.2264849,,N,
576,-90.0017618,35.2264929,,N,
577,-89.9998288,35.2264929,,N,
578,-89.9981948,35.2264759,,N,
579,-89.9961938,35.2264109,,N,
580,-89.9959618,35.2263939,,N,
581,-89.9948908,35.2263729,,N,
582,-89.9932738,35.2263239,,N,
583,-90.0515324,35.1448714,,N,
584,-90.0519395,35.1438669,,N,
585,-90.0523423,35.1428845,,N,
586,-90.0528135,35.1417029,,N,
587,-90.0531875,35.1407333,,N,
588,-90.0534839,35.1399656,,N,
589,-90.0538667,35.1390431,,N,
590,-90.0544361,35.1382138,,N,
591,-90.0550365,35.1373857,,N,
592,-90.0556508,35.1365369,,N,
593,-90.0562807,35.1356685,,N,
594,-90.0563964,35.134532,,N,
595,-90.0564635,35.1340407,,N,
596,-90.0565037,35.1327728,,N,
597,-90.0565414,35.1315735,,N,
598,-90.0565619,35.1303832,,N,
599,-90.0566148,35.1292407,,N,
600,-90.05665,35.1281205,,N,
601,-89.8842604,35.10596,,N,
602,-89.8843134,35.104482,,N,
603,-90.0605235,35.0909978,,N,
604,-90.0598169,35.0909889,,N,
605,-89.8345111,35.1951659,,N,
606,-89.8344997,35.1954763,,N,
607,-89.919018,35.0708625,,N,
608,-89.9190719,35.0695326,,N,
609,-89.9866728,35.2391089,,N,
610,-89.9856288,35.2390699,,N,
611,-90.0399157,35.0268722,,N,
612,-90.0350307,35.0269292,,N,
613,-90.0251865,35.0270544,,N,
614,-90.0470716,35.1236119,,N,
615,-90.044435,35.1232705,,N,
616,-90.0408125,35.1231599,,N,
617,-90.036611,35.1230701,,N,
618,-90.0549315,35.1236679,,N,
619,-90.0522495,35.1235919,,N,
620,-89.7751422,35.1425322,,N,
621,-89.775128,35.1436878,,N,
622,-89.7751109,35.1444177,,N,
623,-89.7738896,35.146751,,N,
624,-89.7729104,35.1472022,,N,
625,-89.771178,35.1479257,,N,
626,-89.958267,35.0508426,,N,
627,-89.9580931,35.0513409,,N,
628,-89.8372754,35.1040398,,N,
629,-89.8372935,35.1032825,,N,
630,-89.8373054,35.1026987,,N,
631,-89.8373204,35.1024902,,N,
632,-89.8373539,35.1014577,,N,
633,-89.9928157,35.0215245,,N,
634,-89.9928122,35.0210535,,N,
635,-89.8492593,35.15461,,N,
636,-89.8492152,35.1556162,,N,
637,-89.8697422,35.0250278,,N,
638,-89.8681294,35.0250269,,N,
639,-89.8669384,35.0243336,,N,
640,-90.0158601,35.0112233,,N,
641,-90.0137418,35.011222,,N,
642,-89.9248145,35.0979689,,N,
643,-89.9243785,35.0965309,,N,
644,-89.9244105,35.0957619,,N,
645,-89.9244255,35.0949819,,N,
646,-89.9246865,35.0942139,,N,
647,-89.9247075,35.0938389,,N,
648,-89.9247595,35.0924649,,N,
649,-89.9244875,35.0989199,,N,
650,-89.9548267,35.1493729,,N,
651,-89.9547247,35.1518129,,N,
652,-89.8549218,35.1760316,,N,
653,-89.8861165,35.1278479,,N,
654,-89.883549,35.1267264,,N,
655,-89.8799307,35.126594,,N,
656,-89.8766668,35.1261506,,N,
657,-90.0156615,35.1118939,,N,
658,-90.0147655,35.1118759,,N,
659,-90.0217064,35.1124806,,N,
660,-90.0183554,35.1121947,,N,
661,-90.0171685,35.1121719,,N,
662,-90.0156595,35.1121239,,N,
663,-90.0550902,35.1340078,,N,
664,-89.9586467,35.0975565,,N,
665,-89.9130245,35.1458906,,N,
666,-89.9128736,35.1488229,,N,
667,-89.8922807,35.1988386,,N,
668,-89.8910377,35.1988116,,N,
669,-89.8878087,35.1987426,,N,
670,-89.8845717,35.1991886,,N,
671,-90.0319177,35.0419082,,N,
672,-90.0317327,35.0414064,,N,
673,-90.0317907,35.0403132,,N,
674,-90.0318587,35.0392112,,N,
675,-90.0318607,35.0380552,,N,
676,-90.0318527,35.0366282,,N,
677,-90.0315237,35.0353022,,N,
678,-89.8871102,35.1709684,,N,
679,-89.8878735,35.1740754,,N,
680,-89.8877053,35.1787677,,N,
681,-89.8876366,35.1809244,,N,
682,-89.887625,35.18125,,N,
683,-89.8879974,35.1856687,,N,
684,-89.8454568,35.0219166,,N,
685,-89.8450135,35.0219203,,N,
686,-89.9157578,35.1595104,,N,
687,-89.9146021,35.1595623,,N,
688,-89.9134508,35.1595479,,N,
689,-89.9124108,35.1595325,,N,
690,-89.9113412,35.1595162,,N,
691,-89.9103465,35.1594949,,N,
692,-89.9093345,35.1594579,,N,
693,-89.9083485,35.1594399,,N,
694,-89.8812535,35.1442509,,N,
695,-89.8802669,35.1442317,,N,
696,-89.8792451,35.1441929,,N,
697,-89.8787823,35.1441779,,N,
698,-89.7841209,35.1443108,,N,
699,-89.8112582,35.1681844,,N,
700,-89.8080399,35.1681839,,N,
701,-89.8359209,35.1862831,,N,
702,-89.8331794,35.1862606,,N,
703,-89.8323581,35.1862413,,N,
704,-89.8317594,35.1860975,,N,
705,-89.8309059,35.1857582,,N,
706,-89.8285053,35.1846731,,N,
707,-89.8260146,35.183858,,N,
708,-89.8247867,35.1845481,,N,
709,-89.8241768,35.1851781,,N,
710,-89.8234446,35.1858634,,N,
711,-89.823135,35.1861699,,N,
712,-89.8219586,35.1864662,,N,
713,-89.8202157,35.1864373,,N,
714,-89.8170292,35.1863917,,N,
715,-89.9616,35.1782886,,N,
716,-90.0774491,35.0107828,,N,
717,-90.0776971,35.0102808,,N,
718,-89.8546905,35.1580719,,N,
719,-89.8547331,35.1596298,,N,
720,-89.7449712,35.1983104,,N,
721,-89.7449553,35.1977187,,N,
722,-89.9889783,35.0617566,,N,
723,-89.9879455,35.1695959,,N,
724,-89.9878985,35.1705679,,N,
725,-90.0491139,35.1722007,,N,
726,-89.9043211,35.0717434,,N,
727,-89.9043374,35.0709348,,N,
728,-89.904313,35.0692956,,N,
729,-89.9043401,35.0683586,,N,
730,-89.9982987,35.1043541,,N,
731,-89.9979028,35.1038975,,N,
732,-90.0432403,35.1706541,,N,
733,-90.0421642,35.1706118,,N,
734,-90.0399565,35.1705409,,N,
735,-90.0387135,35.1704919,,N,
736,-89.7683978,35.194165,,N,
737,-89.7683732,35.195462,,N,
738,-89.7666872,35.1959742,,N,
739,-89.7649061,35.1953629,,N,
740,-89.7734363,35.1494255,,N,
