start,end,length
4398,4397,97.013
4397,14143,125.148
14143,4397,125.148
4397,13289,221.31799999999998
13289,4397,221.31799999999998
4397,21500,127.672
21500,4397,127.672
4398,10515,125.249
10515,4398,125.249
4398,4399,77.044
4399,4398,77.044
4399,15607,33.816
15607,4399,33.816
4400,4401,153.977
4401,4400,153.977
4400,7811,85.25
7811,4400,85.25
4401,4402,24.236
4402,4401,24.236
4401,11799,277.1
11799,4401,277.1
4402,4403,83.198
4403,4402,83.198
4402,11816,307.64
11816,4402,307.64
4403,4404,50.729
4404,4403,50.729
4403,9558,278.286
9558,4403,278.286
4404,16041,211.792
16041,4404,211.792
4404,4405,107.903
4405,4404,107.903
4404,16844,148.594
16844,4404,148.594
4405,13767,210.642
13767,4405,210.642
4406,4407,14.126
4407,4406,14.126
4406,15772,231.104
15772,4406,231.104
4407,4408,99.219
4408,4407,99.219
4407,15777,235.618
15777,4407,235.618
4408,4409,15.238
4409,4408,15.238
4408,8973,228.482
8973,4408,228.482
4409,8972,235.986
8972,4409,235.986
4410,6022,136.922
6022,4410,136.922
4410,5178,33.442
5178,4410,33.442
4411,4412,93.631
4412,4411,93.631
4411,6976,147.619
6976,4411,147.619
4411,6975,337.222
6975,4411,337.222
4412,4413,82.104
4413,4412,82.104
4412,14660,339.495
14660,4412,339.495
4413,13292,339.872
13292,4413,339.872
4413,13293,145.031
13293,4413,145.031
4414,4415,295.233
4415,4414,295.233
4414,5228,92.28
5228,4414,92.28
4414,5220,208.212
5220,4414,208.212
4415,4416,256.929
4416,4415,256.929
4415,6181,91.609
6181,4415,91.609
4415,9673,91.658
9673,4415,91.658
4416,5573,162.947
5573,4416,162.947
4416,23563,70.406
23563,4416,70.406
4416,10692,270.748
10692,4416,270.748
4417,4418,41.326
4418,4417,41.326
4418,6177,89.03
6177,4418,89.03
4418,4419,411.641
4419,4418,411.641
4419,5570,93.928
5570,4419,93.928
4419,6178,159.79000000000002
6178,4419,159.79000000000002
4420,4421,129.244
4421,4420,129.244
4421,4422,148.222
4422,4421,148.222
4421,10549,446.729
10549,4421,446.729
4422,10550,452.23300000000006
10550,4422,452.23300000000006
4423,4424,85.971
4424,4423,85.971
4423,4425,83.40299999999999
4425,4423,83.40299999999999
4426,4427,117.292
4427,4426,117.292
4426,11368,61.302
11368,4426,61.302
4427,4428,97.88
4428,4427,97.88
4427,7871,175.318
7871,4427,175.318
4428,4429,55.431
4429,4428,55.431
4428,13185,174.115
13185,4428,174.115
4429,4430,39.171
4430,4429,39.171
4430,4431,75.562
4431,4430,75.562
4431,4432,107.693
4432,4431,107.693
4431,15182,212.105
15182,4431,212.105
4432,4433,106.151
4433,4432,106.151
4432,8442,212.24
8442,4432,212.24
4433,4434,106.914
4434,4433,106.914
4433,5709,212.189
5709,4433,212.189
4434,4435,100.692
4435,4434,100.692
4434,15130,211.557
15130,4434,211.557
4435,4436,90.516
4436,4435,90.516
4435,12003,217.235
12003,4435,217.235
4436,4437,38.232
4437,4436,38.232
4436,18439,219.525
18439,4436,219.525
4437,4438,66.793
4438,4437,66.793
4437,13188,189.64100000000002
13188,4437,189.64100000000002
4438,4439,38.939
4439,4438,38.939
4438,12977,255.9
12977,4438,255.9
4439,4440,116.26
4440,4439,116.26
4439,12976,126.421
12976,4439,126.421
4440,4441,137.964
4441,4440,137.964
4440,9956,245.915
9956,4440,245.915
4441,22100,129.269
22100,4441,129.269
4441,13208,103.736
13208,4441,103.736
4442,22100,14.276
22100,4442,14.276
4442,15831,80.686
4444,4445,109.69
4445,4444,109.69
4444,11364,77.84
11364,4444,77.84
4444,9022,143.856
9022,4444,143.856
4445,9023,144.586
9023,4445,144.586
4446,4447,221.472
4447,4446,221.472
4447,11507,85.741
11507,4447,85.741
4447,11506,84.577
11506,4447,84.577
4448,24033,53.837
24033,4448,53.837
4448,24034,59.56
24034,4448,59.56
4448,4508,159.899
4508,4448,159.899
4449,4450,350.21
4450,4449,350.21
4449,12834,89.496
12834,4449,89.496
4450,12835,97.738
12835,4450,97.738
4451,13585,94.365
13585,4451,94.365
4451,15882,581.7259999999999
15882,4451,581.7259999999999
4452,11039,76.667
11039,4452,76.667
4452,7933,146.203
7933,4452,146.203
4453,4454,99.454
4454,4453,99.454
4453,15300,112.992
15300,4453,112.992
4454,11068,130.67
11068,4454,130.67
4454,7935,143.572
7935,4454,143.572
4455,4456,56.789
4456,4455,56.789
4455,16217,223.96099999999998
16217,4455,223.96099999999998
4455,16216,111.785
16216,4455,111.785
4456,16217,107.651
16217,4456,107.651
4456,16216,111.87899999999999
16216,4456,111.87899999999999
4457,4458,274.478
4458,4457,274.478
4457,18390,155.868
18390,4457,155.868
4457,18389,34.031
18389,4457,34.031
4458,4459,470.19
4459,4458,470.19
4458,9408,127.292
9408,4458,127.292
4459,4460,105.516
4460,4459,105.516
4459,14626,325.937
14626,4459,325.937
4460,4461,166.126
4461,4460,166.126
4460,9408,687.396
9408,4460,687.396
4461,6626,23.284
6626,4461,23.284
4461,12586,84.536
12586,4461,84.536
4462,21696,99.542
21696,4462,99.542
4462,15044,125.536
15044,4462,125.536
4462,11165,245.68199999999996
11165,4462,245.68199999999996
4463,4464,261.613
4464,4463,261.613
4463,23816,61.058
23816,4463,61.058
4463,8883,318.534
8883,4463,318.534
4464,17695,119.689
17695,4464,119.689
4464,8883,111.164
8883,4464,111.164
4465,4466,32.448
4466,4465,32.448
4465,5940,103.20700000000001
5940,4465,103.20700000000001
4465,12247,137.661
12247,4465,137.661
4467,4468,137.66899999999998
4468,4467,137.66899999999998
4468,10090,115.812
10090,4468,115.812
4469,13850,94.848
13850,4469,94.848
4469,4470,274.31600000000003
4470,4469,274.31600000000003
4470,17790,226.699
17790,4470,226.699
4471,4472,94.629
4472,4471,94.629
4471,14267,163.018
14267,4471,163.018
4472,16963,261.028
16963,4472,261.028
4472,16962,243.998
16962,4472,243.998
4473,4474,80.95599999999999
4474,4473,80.95599999999999
4475,4476,110.851
4476,4475,110.851
4476,14506,88.527
14506,4476,88.527
4476,14507,87.591
14507,4476,87.591
4477,4478,41.383
4478,4477,41.383
4477,15337,58.837
15337,4477,58.837
4477,13686,248.281
13686,4477,248.281
4479,5471,79.347
5471,4479,79.347
4479,5470,81.333
5470,4479,81.333
4479,4480,343.703
4480,4479,343.703
4480,9642,88.316
9642,4480,88.316
4480,9693,91.899
9693,4480,91.899
4481,18575,142.478
18575,4481,142.478
4481,4482,74.217
4482,4481,74.217
4481,6337,419.27799999999996
6337,4481,419.27799999999996
4481,21928,139.748
21928,4481,139.748
4482,21869,230.27800000000002
21869,4482,230.27800000000002
4482,21867,114.756
21867,4482,114.756
4483,4484,51.078
4484,4483,51.078
4483,13083,123.612
13083,4483,123.612
4483,16579,54.379
16579,4483,54.379
4484,22911,12.094
22911,4484,12.094
4484,13082,79.39500000000001
13082,4484,79.39500000000001
4485,4486,96.749
4486,4485,96.749
4485,12891,109.072
12891,4485,109.072
4485,12890,120.934
12890,4485,120.934
4486,4487,402.161
4487,4486,402.161
4486,13743,117.226
13743,4486,117.226
4487,13744,113.74
13744,4487,113.74
4487,16726,119.886
16726,4487,119.886
4488,13745,88.273
13745,4488,88.273
4489,4490,253.115
4490,4489,253.115
4489,5009,98.366
5009,4489,98.366
4489,5010,88.56700000000001
5010,4489,88.56700000000001
4490,9709,90.301
9709,4490,90.301
4490,9708,92.113
9708,4490,92.113
4491,4492,119.186
4492,4491,119.186
4491,10096,219.442
10096,4491,219.442
4491,8081,94.297
8081,4491,94.297
4493,22198,179.78199999999998
22198,4493,179.78199999999998
4493,18933,1131.388
18933,4493,1131.388
4493,6890,181.856
6890,4493,181.856
4493,6889,143.62
6889,4493,143.62
4494,4495,636.2199999999999
4495,4494,636.2199999999999
4494,12216,346.043
12216,4494,346.043
4494,20246,182.882
4495,18709,52.398
18709,4495,52.398
4496,4497,109.53
4497,4496,109.53
4496,8003,349.951
8003,4496,349.951
4497,4498,103.45
4498,4497,103.45
4497,16782,247.308
16782,4497,247.308
4497,8004,351.663
8004,4497,351.663
4498,4499,113.472
4499,4498,113.472
4498,14938,294.674
14938,4498,294.674
4498,8005,350.481
8005,4498,350.481
4499,4500,102.161
4500,4499,102.161
4499,14771,111.284
14771,4499,111.284
4499,14770,106.441
14770,4499,106.441
4500,4501,106.557
4501,4500,106.557
4500,16001,107.515
16001,4500,107.515
4501,4502,56.522
4502,4501,56.522
4501,16002,106.857
16002,4501,106.857
4502,21846,67.347
21846,4502,67.347
4502,14771,372.569
14771,4502,372.569
4503,4504,29.989
4504,4503,29.989
4504,4505,192.822
4505,4504,192.822
4504,10913,81.17
10913,4504,81.17
4505,4506,146.888
4506,4505,146.888
4505,6931,82.709
6931,4505,82.709
4506,4507,25.009
4507,4506,25.009
4506,10914,82.162
10914,4506,82.162
4508,4509,48.988
4509,4508,48.988
4508,13321,284.372
13321,4508,284.372
4509,4510,74.988
4510,4509,74.988
4510,6067,373.643
6067,4510,373.643
4510,4511,88.852
4511,4510,88.852
4511,7846,386.856
7846,4511,386.856
4512,4513,58.9
4513,4512,58.9
4513,4514,202.789
4514,4513,202.789
4514,12531,167.817
12531,4514,167.817
4514,12530,288.548
12530,4514,288.548
4515,4516,95.372
4516,4515,95.372
4516,4517,124.403
4517,4516,124.403
4517,4518,243.298
4518,4517,243.298
4517,10064,125.492
10064,4517,125.492
4518,4519,242.731
4519,4518,242.731
4518,18323,119.54
18323,4518,119.54
4519,5294,123.75
5294,4519,123.75
4519,4520,366.241
4520,4519,366.241
4520,4521,343.557
4521,4520,343.557
4520,16252,121.723
16252,4520,121.723
4521,17365,120.468
17365,4521,120.468
4522,15070,152.54
15070,4522,152.54
4522,15069,204.368
15069,4522,204.368
4523,13618,35.909
13618,4523,35.909
4523,4524,309.42199999999997
4524,4523,309.42199999999997
4523,14208,367.63199999999995
14208,4523,367.63199999999995
4524,5569,64.132
5569,4524,64.132
4524,5570,166.523
5570,4524,166.523
4525,23928,62.550999999999995
23928,4525,62.550999999999995
4526,4527,120.44999999999997
4527,4526,120.44999999999997
4527,17703,66.226
17703,4527,66.226
4527,12181,111.657
12181,4527,111.657
4528,15073,77.301
15073,4528,77.301
4528,4529,42.033
4529,4528,42.033
4529,4530,84.541
4530,4529,84.541
4529,12181,318.76
12181,4529,318.76
4530,4531,227.651
4531,4530,227.651
4530,7040,99.137
7040,4530,99.137
4530,7039,101.742
7039,4530,101.742
4531,7040,305.279
7040,4531,305.279
4531,7039,339.784
7039,4531,339.784
4532,4533,477.533
4533,4532,477.533
4532,17307,116.995
17307,4532,116.995
4532,5590,292.876
5590,4532,292.876
4532,5591,109.46799999999999
5591,4532,109.46799999999999
4533,16357,116.456
16357,4533,116.456
4534,12013,62.672
12013,4534,62.672
4534,4535,107.52
4535,4534,107.52
4534,12014,119.95500000000001
12014,4534,119.95500000000001
4536,4537,92.42999999999999
4537,4536,92.42999999999999
4536,16415,81.898
16415,4536,81.898
4538,4539,135.451
4539,4538,135.451
4539,4540,137.171
4540,4539,137.171
4539,14360,340.614
14360,4539,340.614
4541,4542,236.798
4542,4541,236.798
4541,8593,115.502
8593,4541,115.502
4541,8592,94.886
8592,4541,94.886
4543,4544,39.731
4544,4543,39.731
4544,4545,184.119
4545,4544,184.119
4544,10554,92.288
10554,4544,92.288
4545,4546,57.829
4546,4545,57.829
4545,10556,94.098
10556,4545,94.098
4547,4548,39.319
4548,4547,39.319
4547,8616,143.007
8616,4547,143.007
4548,12986,266.334
12986,4548,266.334
4548,8616,279.589
8616,4548,279.589
4549,4550,94.80900000000001
4550,4549,94.80900000000001
4549,18702,561.105
18702,4549,561.105
4549,16098,354.13800000000003
16098,4549,354.13800000000003
4550,4551,94.579
4551,4550,94.579
4551,18675,43.554
18675,4551,43.554
4551,4552,120.488
4552,4551,120.488
4552,4553,105.774
4553,4552,105.774
4552,18676,132.94299999999998
18676,4552,132.94299999999998
4553,4554,54.095
4554,4553,54.095
4553,17985,138.57199999999997
17985,4553,138.57199999999997
4554,4555,89.41999999999999
4555,4554,89.41999999999999
4555,15107,138.88199999999998
15107,4555,138.88199999999998
4556,4562,102.303
4562,4556,102.303
4556,8843,33.894
8843,4556,33.894
4557,16693,357.293
16693,4557,357.293
4557,4558,115.39600000000002
4558,4557,115.39600000000002
4558,4559,112.925
4559,4558,112.925
4558,16694,341.724
16694,4558,341.724
4559,4560,142.878
4560,4559,142.878
4559,9039,297.07
9039,4559,297.07
4560,4561,71.689
4561,4560,71.689
4560,16695,230.24599999999998
16695,4560,230.24599999999998
4563,4564,90.455
4564,4563,90.455
4565,14149,109.416
14149,4565,109.416
4565,4566,334.991
4566,4565,334.991
4565,8529,77.448
8529,4565,77.448
4566,14749,112.712
14749,4566,112.712
4566,4567,58.233000000000004
4567,4566,58.233000000000004
4567,8529,372.861
8529,4567,372.861
4567,8533,120.095
8533,4567,120.095
4568,4569,296.27299999999997
4569,4568,296.27299999999997
4568,5793,114.493
5793,4568,114.493
4569,14149,86.825
14149,4569,86.825
4569,8536,96.084
8536,4569,96.084
4570,4571,87.217
4571,4570,87.217
4570,18374,282.524
18374,4570,282.524
4570,13501,105.715
13501,4570,105.715
4571,4572,88.331
4572,4571,88.331
4571,10307,281.173
10307,4571,281.173
4572,7234,205.11499999999998
7234,4572,205.11499999999998
4572,7233,109.324
7233,4572,109.324
4573,4574,30.119
4574,4573,30.119
4573,19983,172.18599999999998
19983,4573,172.18599999999998
4573,7331,153.753
7331,4573,153.753
4575,4576,28.605
4576,4575,28.605
4575,10137,32.516
10137,4575,32.516
4575,15851,143.514
15851,4575,143.514
4577,5732,433.112
5732,4577,433.112
4577,12786,145.60799999999998
12786,4577,145.60799999999998
4578,11140,131.41
11140,4578,131.41
4578,8626,135.686
8626,4578,135.686
4579,4580,92.85399999999998
4580,4579,92.85399999999998
4579,8055,126.138
8055,4579,126.138
4579,9682,93.72899999999998
9682,4579,93.72899999999998
4581,4582,73.746
4582,4581,73.746
4582,15646,151.25199999999998
15646,4582,151.25199999999998
4582,13503,153.131
13503,4582,153.131
4583,23148,21.932
23148,4583,21.932
4583,18109,85.917
18109,4583,85.917
4583,20740,91.144
20740,4583,91.144
4584,4585,101.907
4585,4584,101.907
4584,6572,52.99
6572,4584,52.99
4584,6816,44.283
6816,4584,44.283
4585,4586,96.773
4586,4585,96.773
4586,4587,75.169
4587,4586,75.169
4588,4589,85.147
4589,4588,85.147
4588,9305,171.473
9305,4588,171.473
4589,4590,83.382
4590,4589,83.382
4589,17772,136.735
17772,4589,136.735
4590,4591,171.778
4591,4590,171.778
4590,10612,101.345
10612,4590,101.345
4591,12049,77.443
12049,4591,77.443
4592,4593,111.951
4593,4592,111.951
4592,6225,132.497
6225,4592,132.497
4592,13089,174.026
13089,4592,174.026
4593,10154,39.72
10154,4593,39.72
4594,4595,277.215
4595,4594,277.215
4594,14475,146.43
14475,4594,146.43
4594,14474,315.735
14474,4594,315.735
4595,4596,117.789
4596,4595,117.789
4595,16611,147.132
16611,4595,147.132
4595,16610,81.412
16610,4595,81.412
4596,15640,147.882
15640,4596,147.882
4596,15639,82.344
15639,4596,82.344
4597,16988,371.9129999999999
16988,4597,371.9129999999999
4597,8161,111.56
8161,4597,111.56
4597,8594,308.067
8594,4597,308.067
4598,4599,438.513
4599,4598,438.513
4598,11141,368.42699999999996
11141,4598,368.42699999999996
4599,7637,65.367
7637,4599,65.367
4599,11141,97.64
11141,4599,97.64
4600,18396,45.036
18396,4600,45.036
4600,4601,87.54899999999999
4601,4600,87.54899999999999
4601,4602,46.93
4602,4601,46.93
4601,16991,379.809
16991,4601,379.809
4602,17670,44.759
17670,4602,44.759
4602,23863,766.03
23863,4602,766.03
4603,10130,52.278
10130,4603,52.278
4603,14640,148.493
14640,4603,148.493
4603,15817,108.406
15817,4603,108.406
4604,21793,227.299
21793,4604,227.299
4604,15444,150.152
15444,4604,150.152
4604,15443,103.40799999999999
15443,4604,103.40799999999999
4605,4606,60.765
4606,4605,60.765
4606,4607,114.745
4607,4606,114.745
4606,14490,111.757
14490,4606,111.757
4607,4608,90.912
4608,4607,90.912
4607,8646,291.308
8646,4607,291.308
4607,8645,120.11099999999999
8645,4607,120.11099999999999
4608,4609,104.855
4609,4608,104.855
4608,8646,303.484
8646,4608,303.484
4609,17765,116.65
17765,4609,116.65
4610,15209,196.529
15209,4610,196.529
4610,20744,50.223
20744,4610,50.223
4610,4611,194.333
4611,4610,194.333
4610,10732,317.30100000000004
10732,4610,317.30100000000004
4611,4612,140.801
4612,4611,140.801
4611,11956,91.74
11956,4611,91.74
4612,4613,93.031
4613,4612,93.031
4613,14973,186.483
14973,4613,186.483
4613,11957,92.137
11957,4613,92.137
4614,11250,144.965
11250,4614,144.965
4615,9358,570.478
9358,4615,570.478
4615,16167,340.468
16167,4615,340.468
4616,4617,88.096
4617,4616,88.096
4616,9996,281.28999999999996
9996,4616,281.28999999999996
4617,6208,58.849
6208,4617,58.849
4618,4619,101.74
4619,4618,101.74
4619,9532,99.872
9532,4619,99.872
4619,10161,90.25
10161,4619,90.25
4620,9533,173.346
9533,4620,173.346
4621,4622,48.722
4622,4621,48.722
4621,15262,50.242999999999995
15262,4621,50.242999999999995
4621,10971,49.072
10971,4621,49.072
4623,13268,123.421
13268,4623,123.421
4623,4624,129.02100000000002
4624,4623,129.02100000000002
4623,12285,388.36299999999994
12285,4623,388.36299999999994
4624,14437,114.292
14437,4624,114.292
4625,5592,86.13
5592,4625,86.13
4625,6038,271.861
6038,4625,271.861
4626,7759,112.081
7759,4626,112.081
4626,4627,93.258
4627,4626,93.258
4627,4628,53.239
4628,4627,53.239
4627,12063,421.20399999999995
12063,4627,421.20399999999995
4628,6039,124.834
6039,4628,124.834
4628,13269,124.172
13269,4628,124.172
4630,14183,273.473
14183,4630,273.473
4631,4632,80.067
4632,4631,80.067
4632,6794,91.576
6794,4632,91.576
4633,4634,70.814
4634,4633,70.814
4634,15763,109.318
15763,4634,109.318
4634,15762,111.52
15762,4634,111.52
4635,4774,76.256
4774,4635,76.256
4635,16296,76.234
16296,4635,76.234
4636,4637,127.89099999999999
4637,4636,127.89099999999999
4636,6309,94.297
6309,4636,94.297
4636,9009,300.37199999999996
9009,4636,300.37199999999996
4638,4639,63.953
4639,4638,63.953
4638,4807,231.76699999999997
4807,4638,231.76699999999997
4638,22485,21.234
22485,4638,21.234
4639,4640,56.749
4640,4639,56.749
4639,4808,197.32799999999997
4808,4639,197.32799999999997
4640,4641,191.06900000000002
4641,4640,191.06900000000002
4640,4809,162.378
4809,4640,162.378
4641,4642,82.886
4642,4641,82.886
4641,15824,52.38699999999999
15824,4641,52.38699999999999
4642,11248,177.83799999999997
11248,4642,177.83799999999997
4642,14667,119.223
14667,4642,119.223
4643,4644,118.966
4644,4643,118.966
4643,8375,40.287
8375,4643,40.287
4643,15256,107.245
15256,4643,107.245
4645,4646,124.59700000000001
4646,4645,124.59700000000001
4645,4667,78.133
4667,4645,78.133
4645,22356,159.314
22356,4645,159.314
4645,8716,204.166
8716,4645,204.166
4647,4648,145.47699999999998
4648,4647,145.47699999999998
4647,15141,192.29099999999994
15141,4647,192.29099999999994
4647,4878,167.38299999999998
4878,4647,167.38299999999998
4647,4877,156.836
4877,4647,156.836
4649,9568,206.214
9568,4649,206.214
4649,4650,153.70399999999998
4650,4649,153.70399999999998
4649,10801,330.042
10801,4649,330.042
4650,14741,44.257
14741,4650,44.257
4650,4651,230.057
4651,4650,230.057
4651,10571,43.247
10571,4651,43.247
4651,9568,413.03
9568,4651,413.03
4652,4653,150.421
4653,4652,150.421
4653,17396,84.78999999999999
17396,4653,84.78999999999999
4653,10779,85.866
10779,4653,85.866
4654,20235,150.84
20235,4654,150.84
4654,6850,72.89099999999999
6850,4654,72.89099999999999
4654,17836,149.191
17836,4654,149.191
4655,4656,217.413
4656,4655,217.413
4655,8050,250.48
8050,4655,250.48
4656,4657,170.496
4657,4656,170.496
4656,10341,350.256
10341,4656,350.256
4656,13945,174.377
13945,4656,174.377
4657,4658,60.888
4658,4657,60.888
4657,10341,483.67900000000003
10341,4657,483.67900000000003
4658,15333,517.264
15333,4658,517.264
4658,4731,144.347
4731,4658,144.347
4659,4660,107.022
4660,4659,107.022
4659,16647,336.1189999999999
16647,4659,336.1189999999999
4659,5961,502.66999999999996
5961,4659,502.66999999999996
4660,4661,107.33
4661,4660,107.33
4660,16639,230.99099999999999
16639,4660,230.99099999999999
4661,4662,154.58299999999997
4662,4661,154.58299999999997
4661,15215,135.825
15215,4661,135.825
4662,12011,98.685
12011,4662,98.685
4663,8343,11.42
8343,4663,11.42
4663,4664,70.684
4664,4663,70.684
4664,7260,60.501
7260,4664,60.501
4664,14899,94.597
14899,4664,94.597
4665,5399,78.897
5399,4665,78.897
4665,4666,45.626999999999995
4666,4665,45.626999999999995
4665,13907,95.281
13907,4665,95.281
4668,4669,96.154
4669,4668,96.154
4669,4670,305.613
4670,4669,305.613
4669,11122,88.955
11122,4669,88.955
4669,8164,215.39600000000002
8164,4669,215.39600000000002
4670,11123,99.205
11123,4670,99.205
4671,6327,139.992
6327,4671,139.992
4671,4672,658.294
4672,4671,658.294
4671,6213,252.85000000000002
6213,4671,252.85000000000002
4672,6412,114.835
6412,4672,114.835
4673,9127,406.0609999999999
9127,4673,406.0609999999999
4673,5380,117.45700000000001
5380,4673,117.45700000000001
4673,9126,327.5759999999999
9126,4673,327.5759999999999
4674,4675,313.225
4675,4674,313.225
4674,9247,167.269
9247,4674,167.269
4674,9248,181.004
9248,4674,181.004
4675,17405,143.506
17405,4675,143.506
4675,4676,473.689
4676,4675,473.689
4675,10115,142.24599999999998
10115,4675,142.24599999999998
4676,11890,172.042
11890,4676,172.042
4676,4677,265.137
4677,4676,265.137
4677,8982,131.55
8982,4677,131.55
4677,8981,172.996
8981,4677,172.996
4678,13116,165.365
13116,4678,165.365
4678,5446,126.026
5446,4678,126.026
4679,4680,89.64
4680,4679,89.64
4679,8824,64.425
8824,4679,64.425
4680,11610,162.743
11610,4680,162.743
4680,4681,159.136
4681,4680,159.136
4681,9243,91.247
9243,4681,91.247
4682,15399,244.66899999999998
15399,4682,244.66899999999998
4683,4684,321.15
4684,4683,321.15
4683,5449,83.291
5449,4683,83.291
4684,5444,103.361
5444,4684,103.361
4685,4686,72.842
4686,4685,72.842
4686,15753,88.734
15753,4686,88.734
4686,10803,100.032
10803,4686,100.032
4687,15928,246.785
15928,4687,246.785
4688,4689,334.026
4689,4688,334.026
4688,14338,62.977
14338,4688,62.977
4688,15785,136.082
15785,4688,136.082
4689,22549,54.487
22549,4689,54.487
4689,7436,139.782
7436,4689,139.782
4689,7435,103.77
7435,4689,103.77
4690,12932,182.423
12932,4690,182.423
4690,4691,122.214
4691,4690,122.214
4690,22549,64.22
22549,4690,64.22
4690,12933,141.195
12933,4690,141.195
4691,4692,120.777
4692,4691,120.777
4691,13218,190.61599999999999
13218,4691,190.61599999999999
4692,4693,211.905
4693,4692,211.905
4692,15786,144.66899999999998
15786,4692,144.66899999999998
4692,13219,218.632
13219,4692,218.632
4693,4694,128.678
4694,4693,128.678
4693,9391,163.448
9391,4693,163.448
4693,11477,156.433
11477,4693,156.433
4694,4695,129.991
4695,4694,129.991
4694,18354,84.62
18354,4694,84.62
4695,9392,143.36
9392,4695,143.36
4695,11386,123.926
11386,4695,123.926
4696,9395,135.765
9395,4696,135.765
4696,4697,68.008
4697,4696,68.008
4696,15787,118.715
15787,4696,118.715
4697,9396,142.778
9396,4697,142.778
4698,9397,139.513
9397,4698,139.513
4698,12518,114.52199999999999
12518,4698,114.52199999999999
4699,4700,97.173
4700,4699,97.173
4699,15088,238.456
15088,4699,238.456
4699,5907,62.928
5907,4699,62.928
4700,4701,133.633
4701,4700,133.633
4700,8962,111.65
8962,4700,111.65
4700,17576,242.411
17576,4700,242.411
4701,13132,237.913
13132,4701,237.913
4701,22051,86.538
22051,4701,86.538
4702,6286,96.931
6286,4702,96.931
4702,22051,17.427
4703,22050,31.225
22050,4703,31.225
4704,22053,24.854
4704,8963,77.075
8963,4704,77.075
4704,14581,274.98
14581,4704,274.98
4705,4706,110.755
4706,4705,110.755
4706,4707,157.437
4707,4706,157.437
4706,15437,185.993
15437,4706,185.993
4706,5908,93.774
5908,4706,93.774
4707,4708,22.82
4708,4707,22.82
4707,9215,302.16499999999996
9215,4707,302.16499999999996
4708,9439,178.09799999999998
9439,4708,178.09799999999998
4709,4710,97.1
4710,4709,97.1
4709,9216,300.828
9216,4709,300.828
4710,5905,59.301
5905,4710,59.301
4710,17648,190.933
17648,4710,190.933
4711,23122,472.961
23122,4711,472.961
4711,18859,262.475
18859,4711,262.475
4711,10797,643.333
10797,4711,643.333
4712,4713,86.727
4713,4712,86.727
4712,17976,115.252
17976,4712,115.252
4713,10412,59.113
10412,4713,59.113
4713,9012,144.815
9012,4713,144.815
4715,15295,98.501
15295,4715,98.501
4715,12939,90.843
12939,4715,90.843
4716,4717,108.967
4717,4716,108.967
4716,18387,197.127
18387,4716,197.127
4717,23625,435.65
23625,4717,435.65
4717,17217,237.959
17217,4717,237.959
4718,4719,59.127
4719,4718,59.127
4718,9326,98.764
9326,4718,98.764
4718,4726,28.855
4726,4718,28.855
4719,4720,61.266
4720,4719,61.266
4719,13613,153.973
13613,4719,153.973
4720,4721,21.812
4721,4720,21.812
4720,13613,210.27100000000002
13613,4720,210.27100000000002
4721,4722,27.95
4722,4721,27.95
4722,6853,31.005
6853,4722,31.005
4723,4724,37.418
4724,4723,37.418
4724,7982,35.736
7982,4724,35.736
4725,13615,126.963
13615,4725,126.963
4725,21248,56.627
21248,4725,56.627
4725,4726,71.07000000000001
4726,4725,71.07000000000001
4726,9325,32.642
9325,4726,32.642
4727,4728,68.358
4728,4727,68.358
4727,6502,79.53899999999999
6502,4727,79.53899999999999
4727,6501,222.96699999999998
6501,4727,222.96699999999998
4729,10723,109.806
10723,4729,109.806
4729,10733,110.474
10733,4729,110.474
4729,4730,101.981
4730,4729,101.981
4730,16741,39.644
16741,4730,39.644
4730,12050,53.05
12050,4730,53.05
4731,4732,63.534
4732,4731,63.534
4731,15219,311.873
15219,4731,311.873
4735,8230,118.393
8230,4735,118.393
4736,19599,70.946
19599,4736,70.946
4736,15916,113.297
15916,4736,113.297
4736,4737,245.18400000000003
4737,4736,245.18400000000003
4738,4739,91.498
4739,4738,91.498
4738,23218,79.798
23218,4738,79.798
4738,11121,130.291
11121,4738,130.291
4738,5927,272.31399999999996
5927,4738,272.31399999999996
4739,22144,58.317
22144,4739,58.317
4739,23213,44.658
23213,4739,44.658
4740,4741,41.045
4741,4740,41.045
4743,5379,22.473
5379,4743,22.473
4743,5378,77.45599999999999
5378,4743,77.45599999999999
4744,4745,77.341
4745,4744,77.341
4744,17283,157.707
17283,4744,157.707
4745,14826,56.872
14826,4745,56.872
4746,4747,442.15
4747,4746,442.15
4746,7398,187.176
7398,4746,187.176
4747,5873,319.621
5873,4747,319.621
4748,4749,209.142
4749,4748,209.142
4748,6924,83.412
6924,4748,83.412
4748,4750,9.458
4750,4748,9.458
4749,4766,103.752
4766,4749,103.752
4749,4765,101.55
4765,4749,101.55
4750,11491,95.44
11491,4750,95.44
4750,6924,576.783
6924,4750,576.783
4752,4753,107.537
4753,4752,107.537
4753,15789,108.947
15789,4753,108.947
4753,16092,167.579
16092,4753,167.579
4754,12860,57.429
12860,4754,57.429
4754,14119,107.365
14119,4754,107.365
4754,4755,256.362
4755,4754,256.362
4755,4756,40.983
4756,4755,40.983
4755,12860,314.21
12860,4755,314.21
4757,4763,37.565
4763,4757,37.565
4757,11338,119.828
11338,4757,119.828
4758,14678,86.106
14678,4758,86.106
4759,8511,108.116
8511,4759,108.116
4759,4760,444.127
4760,4759,444.127
4759,8512,319.054
8512,4759,319.054
