Barrymore Theater,0.037394427,0.019412955,0.8435158,0.054827984,0.044777248,7.1512906e-05
Wagner Cove,0.00026373027,0.0006257951,0.0003616283,0.00048545355,0.00047758897,0.9977858
Throgs Neck Bridge,0.00013479212,0.000319843,0.21221219,0.010517254,0.00024409498,0.77657187
National Park Service - Information Center on Liberty Island,0.00011412534,0.61229473,0.14724189,0.00021007277,0.07576673,0.16437241
De Witt Clinton Park,0.00015853927,0.39406398,0.10174179,0.00029182638,0.0002870987,0.5034567
Christopher Columbus Statue,0.00027757054,0.8122223,0.00038060616,0.0005109295,0.00050265226,0.18610592
Skirball Center for the Performing Arts at NYU,0.034307547,0.1082634,0.7831135,0.025403446,0.0001450418,0.04876709
National Academy of Design Museum,0.028287478,0.100670956,0.00010418729,0.00013986208,0.87062263,0.00017488688
Ralph Bunche Park,0.00017035153,0.81327176,0.00023358688,0.00031356944,0.00030848946,0.1857022
The Ansonia,0.00027894345,0.8767599,0.00038248868,0.0005134567,0.07670545,0.045359775
Italian American Museum,9.016535e-05,0.111729905,0.00012363518,0.18726638,0.70058244,0.00020753194
79th Street Boat Basin,9.469774e-05,0.023644978,0.13561378,0.23543383,0.00017148808,0.6050412
Alexander Hamilton Statue,0.01750328,0.50336844,0.20080876,0.00025968105,0.093166664,0.1848932
Inwood Park,7.818607e-05,0.08124364,0.107350826,0.016612357,0.00014158711,0.7945734
The Chanin Building,0.06673796,0.7136943,0.00038424708,0.0005158174,0.21802273,0.0006449902
I Heart Radio Theater,0.119801596,0.07906917,0.8000367,0.00033780275,0.00033233024,0.0004223987
The Northern Dispensary,0.050105277,0.75723827,0.00017520478,0.059561186,0.101108074,0.031811994
Sperone Westwater,0.00042720564,0.0010137017,0.00058578653,0.00078636577,0.99620366,0.0009832925
Logos Bookstore,0.0003420527,0.13172248,0.00046902438,0.4937084,0.26941118,0.104346894
New York Grand Opera,0.41618326,0.19080056,0.2590506,0.0004667625,0.13291515,0.00058365107
Canyon of Heroes,0.0006184777,0.7899261,0.20577344,0.0011384441,0.0011200007,0.0014235425
Greater Zion Hill Baptist Church,0.99175775,0.0020167925,0.0011654443,0.0015645043,0.0015391586,0.0019562945
Giuseppe Garibaldi Statue,0.00047231306,0.84825873,0.0006476381,0.0008693961,0.0008553114,0.14889657
The Lowline Lab,0.00013940335,0.00033078468,0.00019115058,0.08246542,0.6740572,0.24281602
Church of the Holy Trinity,0.4167005,0.4783018,0.00019072853,0.00025603594,0.00025188804,0.104299
Castle Williams,0.00014614887,0.53134805,0.08064755,0.00026901913,0.0002646609,0.38732457
The Broken Kilometer,0.00019604679,0.25964147,0.00026882038,0.00036086724,0.7390816,0.00045123688
Foxwoods Theater,2.6795997e-05,6.358326e-05,0.84781116,4.9323924e-05,0.15198745,6.16759e-05
Grey Art Gallery NYU,0.00023650822,0.0005612016,0.00032430128,0.00043534534,0.8541605,0.14428215
William Cullen Bryant Statue,0.00013212541,0.47445294,0.06513566,0.00024320581,0.36377499,0.09626111
Port Authority Bus Terminal,0.00013630863,0.75120395,0.16455176,0.050682556,0.0002468412,0.033178613
Larry's Freewheeling,0.07615435,0.015661687,0.13277875,0.43960446,0.00024027315,0.33556047
China Institute,0.0001689234,0.08331513,0.00023162864,0.00031094067,0.91558456,0.00038880855
Fantasy Forest Amusement Park at the Flushing Meadows Carousel,7.66673e-05,0.00018192136,0.22803205,0.008292717,0.1841072,0.57930946
Citicorp Center,0.00017271476,0.72171265,0.074164845,0.20323952,0.00031276906,0.00039753455
Church of Our Lady of Guadalupe,0.6584075,0.0005655068,0.17178783,0.02838707,0.14030361,0.0005485404
Ancient Playground,0.00017869804,0.00042402744,0.00024503167,0.06750687,0.15002204,0.7816233
Pier 34,0.00024304168,0.16291279,0.18883426,0.0004473716,0.00044012401,0.64712244
St. Jean Baptiste Roman Catholic Church,0.58331424,0.3823185,0.00025330522,0.0003400395,0.033348776,0.00042519363
Peace Fountain - Friedensbrunnen,0.32199946,0.15475222,0.00020024161,0.00026880644,0.21435706,0.30842218
City Cinema 123,0.000113496986,0.0847991,0.84578156,0.06883905,0.00020553163,0.00026123406
New York City Opera,0.33035663,0.00025676357,0.6687424,0.00019918125,0.00019595443,0.00024906098
Life Underground,0.0001713735,0.54016775,0.00023498823,0.00031545063,0.4018814,0.05722907
The New York Mosque,0.57064193,0.19758676,0.00023009157,0.034541793,0.1966132,0.00038622788
2120: An Art Experience at Portion Gallery,0.0002091509,0.00049628486,0.087258816,0.32586282,0.5856916,0.00048139883
New York Society Library,0.0003106854,0.16427967,0.0004260134,0.00057188474,0.83369666,0.0007150996
Soldiers' and Sailors Monument New York,0.017663812,0.6993249,0.000117515374,0.00015775385,0.00015519815,0.28258085
Theodore Roosevelt Park,0.00013167043,0.0003124359,0.00018054717,0.045679398,0.1885919,0.76510406
Institute for the Study of the Ancient World,0.042745825,0.028866014,0.0041152663,0.038479205,0.88570344,9.024458e-05
Ukrainian Museum,0.02923815,0.000106780455,6.170507e-05,0.018088773,0.952401,0.00010357745
Guardians Superhero Sculptures,0.00045960955,0.38964552,0.046672486,0.0008460123,0.5613185,0.001057876
Poster House,0.01185528,0.00016428361,0.011563808,0.038260687,0.93799657,0.00015935513
53rd Street Public Library,0.00019278015,0.27100587,0.27864286,0.00035485424,0.44935995,0.0004437192
Tribeca Film Festival,0.00012979667,0.048463747,0.8695664,0.0002389193,0.08130242,0.00029874986
New York City Aids Memorial,0.00032430884,0.7372231,0.00044469396,0.0005969617,0.26066446,0.0007464542
Holy Cross Church,0.60866714,0.0010485746,0.13238597,0.00081341766,0.0008002396,0.25628468
Fort Schuyler,0.14331706,0.26557657,0.0005798371,0.00077837927,0.3902516,0.19949657
Stephen A. Schwarzman Building,0.00014036299,0.374293,0.00019246645,0.00025836893,0.6247927,0.0003230716
Arcadia Earth,9.7697564e-05,0.0002318224,0.11653672,0.00017983385,0.81612945,0.066824414
Mickey The True Original Exhibition,0.00019566342,0.0004642819,0.42626768,0.0003601616,0.5722618,0.0004503565
Grolier Club,0.00011118937,0.035697903,0.00015246344,0.054685723,0.9090968,0.00025592238
Roosevelt Island Historical Society Visitor Center Kiosk,0.000184452,0.15626094,0.0002529215,0.06320526,0.043001685,0.73709476
The San Remo,0.025253858,0.9725034,0.00041984714,0.000563607,0.00055447646,0.0007047487
American Irish Historical Society,0.023481045,0.34121764,0.17857264,0.00012379729,0.45645007,0.00015479929
Strivers' Row,0.00019585475,0.9504092,0.00026855702,0.00036051375,0.00035467322,0.04841121
The Art Students League of New York,0.042590372,0.0005087213,0.053215537,0.093643054,0.80954885,0.00049346
Holy Innocents Church,0.8575842,0.1406619,0.00032834022,0.0004407673,0.00043362667,0.0005511456
John Jay Park,0.00012903531,0.00030618324,0.04083293,0.00023751784,0.00023366997,0.95826066
Pearl River,2.5207992e-05,0.09704429,0.081114195,0.52325904,0.24134156,0.05721567
The Africa Center,0.0002812529,0.00066737516,0.32306132,0.3885876,0.28675506,0.00064735644
Memorial Baptist Church,0.15655984,0.27133468,0.4316572,0.000600455,0.13909703,0.0007508222
Main Street Park,0.0011225158,0.27608415,0.0015391993,0.0020662372,0.002032763,0.71715516
Kelly Temple,0.7174712,0.0012977351,0.23308858,0.0010067073,0.04587697,0.0012588113
Pulitzer Fountain,0.00033999016,0.71983135,0.00046619624,0.00062582653,0.0006156879,0.27812093
Father Duffy statue,0.047358416,0.7300031,0.10696556,0.067577645,0.047811393,0.00028391124
75 1/2 Bedford Street,0.0030554747,0.5719778,0.0041896827,0.40821108,0.0055331565,0.0070327907
Sara D Roosevelt Park,0.00015782769,0.1565284,0.03576609,0.13676107,0.10201066,0.56877595
Daryl Roth Theatre,0.034398682,0.020577954,0.7685382,0.10968757,0.06666528,0.00013239316
Salmagundi Museum of American Art,0.00010143101,0.18184978,0.033977397,0.13021205,0.65362585,0.00023346167
Manhattan Waterfront Greenway,4.128514e-05,0.118463375,0.036111817,0.051915035,7.476324e-05,0.7933937
Artists & Fleas,0.00017062867,0.00040487846,0.0002339669,0.6682212,0.33057657,0.00039273177
St. John the Baptist Church,0.4558357,0.41586232,0.00019907282,0.0002672374,0.00026290803,0.12757279
Kirk Theatre,9.587215e-05,0.043797884,0.95553553,0.00017647377,0.00017361481,0.00022066715
Lucille Lortel Theatre,0.016405318,0.035955347,0.8559778,9.400555e-05,0.09145,0.00011754677
Tweed Courthouse,3.1472875e-05,0.8738404,4.3155767e-05,0.069653116,0.05635939,7.244059e-05
Robert F. Kennedy Bridge,5.860135e-05,0.36375678,0.14201851,0.00010786866,0.000106121144,0.4939521
Bartman Statue,0.11617925,0.68045914,0.042018645,0.054186646,0.1067929,0.00036344887
Masjid Malcolm Shabazz Mosque,0.17679064,0.6641348,0.0014222806,0.0019092838,0.15335563,0.0023874152
