id,lng,lat,depth,order
0,-73.7946273,40.7864093,1,8936
1,-73.7570906,40.7624294,1,8937
2,-73.7441643,40.7534671,1,8938
3,-73.9600437,40.7980478,2,25191
4,-73.9614745,40.7986542,7,49419
5,-73.9628734,40.7992437,4,43254
6,-73.9656909,40.8004295,3,42316
7,-73.9679955,40.8013981,8,49671
8,-73.9685741,40.8016452,7,49542
9,-73.9700504,40.8022679,3,37083
10,-73.9750067,40.7826383,2,28243
11,-73.9778254,40.783828,3,38693
12,-73.9795827,40.7845691,1,13207
13,-73.9806732,40.7850352,2,36189
14,-73.9820041,40.7855915,1,15028
15,-73.9313239,40.8593291,18,55468
16,-73.930122,40.858744,1,4938
17,-73.927625,40.859012,3,18762
18,-73.926786,40.859944,1,8939
19,-73.9703125,40.7839869,1,15029
20,-73.9731496,40.7851818,2,25192
21,-73.9759753,40.7863627,12,53276
22,-73.9776927,40.7870877,2,37084
23,-73.9788225,40.7875711,5,45034
24,-73.9810702,40.788486,1,15030
25,-73.976212,40.725326,1,8067
26,-73.9568234,40.8126219,1,17302
27,-73.9598214,40.8138307,49,56646
28,-73.9606929,40.814184,1,17303
29,-73.9959291,40.7328569,1,17905
30,-73.9991816,40.7341463,5,45625
31,-74.0087265,40.7042693,7,49784
32,-74.008386,40.7038639,1,8940
33,-74.0077746,40.7033264,2,27874
34,-74.0089696,40.7041084,3,37085
35,-74.0079952,40.7032048,6,44708
36,-73.9810586,40.7692956,2,17906
37,-73.982236,40.7697925,7,48160
38,-73.9838597,40.7704797,1,8941
39,-73.986677,40.7716605,2,27525
40,-73.9895402,40.7728633,8,48657
41,-73.9679404,40.787235,1,15031
42,-73.9707862,40.7884325,4,43660
43,-73.9736025,40.7896131,1,17907
44,-73.9751294,40.7902583,1,18763
45,-73.9764487,40.7908218,5,45351
46,-73.978619,40.7917878,4,38694
47,-74.0157971,40.7115871,2,13208
48,-74.0143969,40.7110047,3,36190
49,-74.0116583,40.7096669,4,39412
50,-74.0105706,40.7091731,2,30074
51,-74.009371,40.708614,9,51112
52,-74.008269,40.7077219,3,35205
53,-73.9333873,40.8016439,1,8942
54,-73.9337706,40.8021471,2,25193
55,-73.9328935,40.8021545,1,10055
56,-74.00742,40.748197,2,25194
57,-74.0027542,40.7062566,3,28244
58,-74.001657,40.7094916,15,54788
59,-73.9827522,40.7879993,1,8943
60,-73.9311515,40.8007075,1,11906
61,-73.9736517,40.7381466,1,8944
62,-73.9826519,40.7849764,8,49892
63,-73.9721346,40.7456709,1,22259
64,-73.9749735,40.7460881,1,14387
65,-73.9757407,40.7163982,1,4090
66,-73.9748036,40.718847,2,30075
67,-73.9853322,40.7835314,11,52696
68,-73.9337078,40.8442415,6,46935
69,-73.932313,40.846152,1,16446
70,-73.9326159,40.8026802,1,11907
71,-73.9329255,40.8033683,5,45035
72,-73.9334099,40.802694,6,48990
73,-73.9775923,40.7132542,6,48830
74,-73.9777769,40.7124667,1,8945
75,-73.9814926,40.71075,1,10056
76,-74.006113,40.7237914,17,55312
77,-74.007029,40.724504,4,37086
78,-73.9747151,40.721087,2,25195
79,-73.9645095,40.7589831,1,15032
80,-73.9640002,40.7596426,3,40713
81,-73.960551,40.7595738,1,8946
82,-73.979076,40.766876,3,34152
83,-73.9619964,40.7620775,21,55799
84,-73.9738156,40.738339,1,8947
85,-73.998505,40.7587817,3,20405
86,-73.9969538,40.7593876,1,8948
87,-73.9992001,40.7588687,2,4939
88,-73.996857,40.7577291,1,20406
89,-73.9437833,40.7828748,11,53826
90,-73.9856862,40.780311,7,48991
91,-73.9643559,40.7606212,52,56656
92,-73.9318124,40.7944866,1,5780
93,-73.9322765,40.793757,6,48658
94,-73.9484005,40.769641,2,15928
95,-73.9491341,40.7687032,5,43661
96,-73.9950304,40.7693848,1,8949
97,-73.9735934,40.7794865,14,54520
98,-73.9344659,40.8171783,6,49543
99,-74.0067668,40.7217241,3,18764
100,-74.0079995,40.7211998,1,8950
101,-74.0078146,40.7209099,4,28178
102,-74.0075453,40.7208183,1,10057
103,-74.0082309,40.7219848,6,45036
104,-73.964694,40.7916758,25,56148
105,-73.9352393,40.8295918,1,8951
106,-73.9355839,40.8305218,3,34153
107,-73.9363638,40.8304127,2,23709
108,-74.008466,40.7206456,4,37932
109,-74.0079297,40.7237578,19,55543
110,-74.0070994,40.7244054,1,8952
111,-73.9768477,40.7146195,1,8953
112,-73.9592658,40.7593001,2,28245
113,-73.9594899,40.8202619,1,10058
114,-73.9570228,40.8232976,2,26702
115,-73.9601312,40.8197265,5,45037
116,-73.9610583,40.8186803,1,8954
117,-73.9618103,40.8180007,1,4091
118,-73.9355669,40.8069238,3,40101
119,-73.9349387,40.80669,1,8955
120,-73.9948115,40.7576654,8,48659
121,-73.9698495,40.784623,3,36191
122,-74.0059302,40.7244132,4,38695
123,-73.967223,40.8105617,3,36192
124,-73.9610256,40.8176607,4,40102
125,-73.977917,40.715649,1,8956
126,-73.9529821,40.7917218,3,30076
127,-73.9841323,40.7856025,1,4092
128,-73.9641772,40.7923773,26,56216
129,-73.9596517,40.8203291,2,28246
130,-73.9760092,40.7954937,2,31614
131,-73.9348645,40.8282864,2,25196
132,-73.9344443,40.8158343,1,8957
133,-73.9343888,40.814759,4,44379
134,-73.9628541,40.7942085,6,46936
135,-73.929126,40.7993152,1,13924
136,-73.9312143,40.8034625,1,15962
137,-73.93598,40.8310238,1,8958
138,-73.930985,40.8668739,1,8959
139,-74.0005026,40.7143955,2,25197
140,-73.9318334,40.8692662,1,0
141,-74.0075216,40.7239092,2,25198
142,-74.0074947,40.723454,1,10059
143,-73.9323444,40.8039382,3,41284
144,-73.952396,40.7982188,3,39413
145,-73.9515065,40.7602431,2,17778
146,-73.9376003,40.8337341,5,46432
147,-74.0128371,40.7024415,2,23710
148,-73.9303673,40.8025637,2,26703
149,-73.9367868,40.7923959,1,4093
150,-73.9354669,40.834924,1,8960
151,-73.9758273,40.7472955,3,37087
152,-73.9692725,40.74693,1,8961
153,-73.974504,40.7374172,5,44024
154,-73.9749044,40.7369776,2,25199
155,-73.9479808,40.7624373,1,1
156,-73.949099,40.7629715,2,18765
157,-73.9348501,40.806301,1,10060
158,-73.9342503,40.8179047,1,10061
159,-73.9343644,40.8188825,8,50602
160,-73.9367296,40.7904084,1,8962
161,-73.9311538,40.847737,2,34154
162,-73.9521462,40.7652696,2,25200
163,-73.9510157,40.7665323,3,31615
164,-73.9558339,40.7566077,2,9811
165,-73.9441039,40.8353715,19,55456
166,-73.9445746,40.8363811,2,34155
167,-73.9442977,40.8370771,3,39414
168,-73.9440172,40.8377866,5,44709
169,-73.9437512,40.8384634,4,41823
170,-73.943465,40.839174,1,15033
171,-73.9430682,40.8401941,11,52697
172,-73.9422847,40.8421541,1,10062
173,-73.9420178,40.8428216,5,45038
174,-73.9416342,40.8434507,1,11908
175,-73.9411456,40.8440509,4,41285
176,-73.9408022,40.844695,3,40714
177,-73.9405244,40.8453757,6,47788
178,-73.9402488,40.8460446,1,15034
179,-73.9400565,40.8465308,2,27440
180,-73.9397798,40.8472122,9,51497
181,-73.9395229,40.847842,13,54081
182,-73.9386594,40.8499781,4,39415
183,-73.938284,40.850909,11,52743
184,-73.937819,40.852128,3,28179
185,-73.937435,40.85338,4,34156
186,-73.9369042,40.8551136,6,46693
187,-73.935602,40.857109,7,48323
188,-74.0058474,40.7116883,1,8963
189,-74.0042501,40.710185,6,49544
190,-74.0064696,40.706993,1,10063
191,-74.005691,40.706375,3,31616
192,-74.0052131,40.7059974,1,13209
193,-74.0044743,40.705408,2,28247
194,-74.0035719,40.7135983,1,8964
195,-74.0021328,40.715168,18,55330
196,-74.0016876,40.7157533,3,39416
197,-74.000818,40.71693,2,28248
198,-74.000274,40.717619,1,17908
199,-73.9999554,40.718016,8,51581
200,-73.9994292,40.7186723,1,8965
201,-73.999234,40.718913,2,34157
202,-73.9985112,40.7198029,26,56184
203,-73.997655,40.720836,6,46433
204,-73.9842558,40.7152112,2,34158
205,-73.9836386,40.7161377,1,8966
206,-73.9833624,40.7166776,11,53010
207,-73.9831071,40.717175,1,13210
208,-73.9825206,40.7183141,1,8967
209,-73.9819415,40.7194618,2,20326
210,-73.9813453,40.7206496,1,17909
211,-73.9909583,40.7396792,1,17910
212,-73.9941671,40.7410305,8,51582
213,-73.997007,40.742228,1,18766
214,-73.9998513,40.7434264,3,37933
215,-74.0027323,40.7446399,1,20407
216,-74.005535,40.745816,4,41824
217,-74.0078599,40.746795,1,8968
218,-74.0166109,40.7081724,3,31617
219,-74.017398,40.708457,2,17911
220,-73.9923179,40.7435682,6,47161
221,-73.9951595,40.744765,2,30077
222,-73.998,40.7459612,1,17912
223,-74.0008813,40.7471747,2,28249
224,-74.003684,40.748355,4,43255
225,-74.0082779,40.7502334,4,39417
226,-73.9112343,40.8716544,3,30078
227,-73.9126036,40.8722414,7,48324
228,-73.9522263,40.8123183,1,8969
229,-73.95177,40.81294,3,28250
230,-73.951322,40.813567,2,13211
231,-73.95086,40.814187,1,3998
232,-73.9497399,40.8179231,4,39418
233,-73.9485312,40.8214875,1,8970
234,-73.9808938,40.714251,1,7403
235,-73.9808346,40.7135531,7,49145
236,-73.9806225,40.7115207,1,13212
237,-73.9734832,40.7636536,5,44025
238,-73.974136,40.7639258,2,15929
239,-73.927319,40.855598,3,18767
240,-73.928716,40.856182,4,37088
241,-73.9297266,40.8566083,1,7404
242,-73.932043,40.857841,3,28180
243,-73.932977,40.8581161,1,4940
244,-73.986846,40.745301,3,38696
245,-73.9886122,40.7460455,6,45626
246,-73.9900676,40.7466658,2,30079
247,-73.9929242,40.7478717,4,45039
248,-73.9957298,40.7490537,2,31618
249,-74.0014254,40.7514485,1,20408
250,-74.0042702,40.7526451,8,50906
251,-74.0070387,40.7537821,1,22260
252,-73.9371434,40.8134253,2,26586
253,-73.9300037,40.8621121,3,30080
254,-73.9296676,40.8622107,2,25201
255,-73.9286059,40.8626215,1,15035
256,-73.927766,40.862926,7,48161
257,-73.926923,40.863238,5,42317
258,-73.926011,40.863575,10,51829
259,-73.923767,40.864403,2,27526
260,-73.921884,40.8651,4,38697
261,-73.919996,40.865797,1,13213
262,-73.918596,40.866315,2,31619
263,-73.917205,40.866813,1,8971
264,-73.9424535,40.8272063,3,36193
265,-73.941997,40.827823,1,15036
266,-73.94154,40.828447,2,23648
267,-73.941078,40.829083,1,16447
268,-73.9402064,40.8302773,9,51660
269,-73.9717224,40.7820388,23,55996
270,-73.9096352,40.8745523,3,38698
271,-73.9110993,40.8746713,1,4094
272,-73.9122655,40.8750497,5,36194
273,-73.9128004,40.8756706,3,28251
274,-74.0094849,40.7045596,1,18768
275,-73.9588108,40.7599137,3,37089
276,-73.9583585,40.7605391,18,55491
277,-73.9579018,40.7611816,19,55504
278,-73.9574532,40.7617963,1,16448
279,-73.9569931,40.7624248,2,31620
280,-73.9565342,40.7630517,3,32959
281,-73.9560793,40.7636731,1,18222
282,-73.9556211,40.7642988,4,43256
283,-73.9551666,40.7649207,1,20146
284,-73.9547105,40.7655447,3,37090
285,-73.9542439,40.7661832,7,47789
286,-73.9537482,40.7668593,3,35206
287,-73.9532494,40.7675409,5,45627
288,-73.9527922,40.7681722,2,27875
289,-73.9523297,40.768811,6,46937
290,-73.9518664,40.7694509,2,28252
291,-73.951405,40.770088,3,37091
292,-73.950941,40.7707171,4,42800
293,-73.9504381,40.771399,9,51410
294,-73.9499354,40.7720762,2,26231
295,-73.9494733,40.7727093,1,26021
296,-73.9490103,40.7733435,7,48489
297,-73.9485489,40.7739755,8,48660
298,-73.9480825,40.7746144,6,47162
299,-73.9476222,40.775245,4,44026
300,-73.9471206,40.775932,1,28181
301,-73.9466326,40.7766022,3,32960
302,-73.9461764,40.7772288,10,52395
303,-73.9457066,40.777874,9,51583
304,-73.9452597,40.7784878,3,39419
305,-73.944779,40.779149,2,27876
306,-73.9442883,40.7797423,4,42801
307,-73.9759984,40.7812798,1,8972
308,-73.9788209,40.7824641,3,39420
309,-73.9805809,40.7832069,1,18769
310,-73.9816706,40.7836663,4,41286
311,-73.9832997,40.7843551,1,7405
312,-73.9313827,40.8474237,1,15037
313,-73.932849,40.848038,3,37934
314,-73.934239,40.848626,8,49284
315,-73.935471,40.849145,1,17913
316,-73.936397,40.849541,3,38699
317,-73.9396399,40.8501784,2,18770
318,-73.9406064,40.8503748,1,4095
319,-73.9414166,40.8482177,1,8973
320,-73.9402247,40.8513418,4,41825
321,-73.938652,40.854677,1,8974
322,-73.937921,40.8556073,4,36195
323,-73.936584,40.8573519,1,4941
324,-73.9903368,40.7371276,1,8975
325,-73.9901393,40.7378047,2,17914
326,-73.9899563,40.7384914,11,53150
327,-73.9897504,40.7391754,3,37092
328,-73.9895652,40.7398661,1,18771
329,-73.9894381,40.7406183,5,46175
330,-73.9891378,40.7413643,2,31621
331,-73.9891293,40.7421884,2,25202
332,-73.9891631,40.7430428,2,17915
333,-73.9888917,40.7445363,1,10064
334,-73.9887531,40.7452886,2,31622
335,-73.9884704,40.7468077,1,17916
336,-73.9883324,40.7475461,4,42802
337,-73.9878205,40.7506824,2,25203
338,-73.9876732,40.751444,3,34159
339,-73.9875229,40.7521844,1,17917
340,-73.9873365,40.7528837,2,27877
341,-73.9870696,40.7536222,1,10065
342,-73.9868976,40.7543353,2,28253
343,-73.9866712,40.7550539,3,31623
344,-73.9864249,40.7558193,4,37093
345,-73.9855335,40.7579634,7,47975
346,-73.9851371,40.759438,2,26704
347,-73.9848594,40.7601305,3,37094
348,-73.9845109,40.7608012,8,51411
349,-73.9840983,40.7614503,3,35207
350,-73.9836782,40.7620858,2,30081
351,-73.9832608,40.7627381,4,40715
352,-73.9829033,40.763382,2,32961
353,-73.9825176,40.764058,9,51981
354,-73.9822551,40.7647849,3,38700
355,-73.9820384,40.7654683,23,55922
356,-73.9818927,40.7663007,2,35208
357,-73.9817493,40.7671354,8,51498
358,-74.0132703,40.7059044,3,31624
359,-74.0119864,40.7074486,7,50502
360,-74.01129,40.7082982,2,28254
361,-74.0110652,40.7085716,1,10066
362,-74.0108604,40.7088206,5,44710
363,-74.0100172,40.7098263,11,53236
364,-74.0095729,40.7103389,1,10067
365,-74.0094929,40.7104165,2,27527
366,-74.0090985,40.710913,3,40103
367,-74.0086548,40.7113948,7,50113
368,-74.0058866,40.7146811,5,41826
369,-74.00542,40.715236,2,32962
370,-74.004976,40.71576,1,8976
371,-74.0045248,40.7162939,8,52055
372,-74.003533,40.717449,3,38701
373,-74.003043,40.7180338,1,17918
374,-74.0025285,40.7186389,7,50002
375,-74.002091,40.719153,1,8977
376,-74.0018769,40.7194058,12,54004
377,-74.001425,40.719938,3,38702
378,-74.0006545,40.7208548,4,41827
379,-73.9998554,40.7217891,3,39421
380,-73.998812,40.723021,2,30082
381,-73.997785,40.724235,16,54996
382,-73.9967146,40.7255012,1,17919
383,-73.99527,40.727211,1,8978
384,-73.9947496,40.7278266,3,38703
385,-73.994252,40.728412,1,17920
386,-73.993747,40.729008,2,28255
387,-73.993262,40.72958,12,53941
388,-73.992841,40.730079,1,13214
389,-73.9923997,40.7306011,5,44380
390,-73.991921,40.731166,1,18772
391,-73.9914619,40.7317445,3,38704
392,-73.991289,40.732449,1,8979
393,-73.991114,40.733214,19,55598
394,-73.990953,40.7339814,1,14388
395,-73.9907352,40.7347874,17,55294
396,-74.0132,40.7040559,2,25204
397,-74.0133273,40.7050087,4,35209
398,-73.9822001,40.7689504,4,40104
399,-73.9822476,40.7706115,1,13215
400,-73.9822554,40.771427,2,27528
401,-73.9822863,40.7726558,8,50003
402,-73.9823112,40.7730852,2,30083
403,-73.9823188,40.7739227,5,44027
404,-73.9822972,40.7747214,2,31625
405,-73.9822622,40.7755283,16,54969
406,-73.9822243,40.7763295,2,32963
407,-73.9822172,40.7771434,1,17921
408,-73.9820522,40.7787867,9,51912
409,-73.9818317,40.7795842,2,30084
410,-73.9816325,40.7803341,1,17922
411,-73.9814257,40.7810582,7,48661
412,-73.9811764,40.7818019,13,53605
413,-73.9809157,40.7825317,2,27878
414,-73.9800838,40.783893,7,49146
415,-73.9791163,40.7852101,10,52516
416,-73.9786335,40.7858381,1,18773
417,-73.9781723,40.7864652,3,40716
418,-73.9771707,40.7877015,14,54386
419,-73.9766064,40.7883617,2,40105
420,-73.976052,40.7890078,1,20409
421,-73.9755873,40.7896363,6,47790
422,-73.9746726,40.7908834,2,34160
423,-73.9742027,40.7915225,1,20410
424,-73.9737451,40.7921405,22,55864
425,-73.9733006,40.7927728,1,22261
426,-73.972839,40.7933995,2,35210
427,-73.972399,40.7940312,1,24228
428,-73.9718975,40.7947149,17,55295
429,-73.9714074,40.7953849,2,32964
430,-73.9709366,40.796004,1,26232
431,-73.9704799,40.7966367,5,45628
432,-73.9700162,40.7972636,1,28256
433,-73.9695597,40.7978923,11,52579
434,-73.9691051,40.7985155,1,30085
435,-73.9686546,40.7991535,5,44711
436,-73.9683098,40.7998235,2,39422
437,-73.9680953,40.8005616,1,13216
438,-73.9679062,40.8022515,2,36196
439,-73.9672436,40.8036046,2,24936
440,-73.9667983,40.8042152,15,54625
441,-73.9663136,40.8048633,1,17923
442,-73.9658601,40.8054904,3,40717
443,-73.9654027,40.8061176,1,18774
444,-73.9649437,40.8067507,2,31626
445,-73.9644889,40.8073871,10,52517
446,-73.9616861,40.8112589,1,8980
447,-73.9588371,40.8151597,1,34161
448,-73.9583906,40.8158098,7,50004
449,-73.957044,40.8176025,1,17924
450,-73.9565816,40.8182287,2,23649
451,-73.9551864,40.8201617,2,37095
452,-73.9542488,40.8214361,7,48325
453,-73.9537903,40.8220717,20,55625
454,-73.953329,40.8226882,1,18775
455,-73.9528694,40.8233117,2,41287
456,-73.9524172,40.8239367,1,20411
457,-73.9519566,40.8245675,11,53107
458,-73.9515053,40.8251868,1,22262
459,-73.951049,40.8258004,2,26233
460,-73.950564,40.8264888,10,52580
461,-73.9500743,40.8271527,33,56453
462,-73.9496148,40.8277777,1,18776
463,-73.9491665,40.8284043,3,42318
464,-73.948697,40.8290283,1,20412
465,-73.9482489,40.8296489,2,38705
466,-73.9477797,40.8302601,1,22263
467,-73.9473375,40.8308954,8,49893
468,-73.946872,40.8315206,1,26234
469,-73.9459388,40.8328147,4,42803
470,-73.9454338,40.8334848,1,28257
471,-73.9449852,40.8341039,7,48662
472,-73.9445301,40.8347297,1,17925
473,-73.9436514,40.8359959,1,13217
474,-73.9431927,40.8366143,6,46938
475,-73.9427349,40.8372479,1,17926
476,-73.9422972,40.8378398,3,38706
477,-73.9418259,40.8384885,2,36197
478,-73.9412769,40.8392425,8,51913
479,-73.9407749,40.8399295,1,13218
480,-73.9398646,40.8411223,12,54059
481,-73.9392999,40.8416786,4,42804
482,-73.9392536,40.8424468,6,47578
483,-73.939177,40.843223,1,17927
484,-73.939025,40.843942,15,54521
485,-73.9388653,40.8446886,2,40106
486,-73.9386774,40.8454318,4,42319
487,-73.9384437,40.8462182,1,16449
488,-73.938228,40.8469437,8,49545
489,-73.9380371,40.8475489,1,18223
490,-73.937975,40.847711,4,43257
491,-73.9376741,40.8484003,1,26022
492,-73.937049,40.8489496,2,31627
493,-73.9357231,40.8501764,22,55871
494,-73.935426,40.850774,1,7406
495,-73.935083,40.851434,2,27441
496,-73.934776,40.852058,9,51661
497,-73.93443,40.852729,1,7407
498,-73.934193,40.8532,5,41828
499,-73.9337034,40.8541572,3,39423
500,-73.933312,40.855335,2,23711
501,-73.932761,40.856503,6,47579
502,-73.932631,40.856716,1,18777
503,-73.931818,40.858271,1,7408
504,-73.930771,40.860641,2,17779
505,-73.9300194,40.8634187,1,7409
506,-73.9289023,40.8646634,3,28258
507,-73.9281099,40.8650857,8,49147
508,-73.9272714,40.8655306,3,39424
509,-73.925872,40.866025,1,15038
510,-73.925005,40.866336,11,52698
511,-73.92311,40.867016,2,28259
512,-73.9212171,40.867707,5,44712
513,-73.9197555,40.8681187,8,49285
514,-73.918561,40.868482,1,15039
515,-73.917594,40.868885,3,30086
516,-73.9167458,40.8693238,1,7410
517,-73.9158491,40.8698643,2,25205
518,-73.9151316,40.8704145,4,37935
519,-73.9132764,40.871714,1,8981
520,-73.9082537,40.875638,1,14389
521,-73.9604148,40.7815342,10,51830
522,-73.9588013,40.7808601,3,42805
523,-73.9571181,40.7801496,4,45629
524,-73.9555832,40.7795073,14,54351
525,-73.9539771,40.7788275,1,30087
526,-73.9517401,40.7778838,13,53911
527,-73.9493698,40.776888,2,31628
528,-73.9447748,40.7749461,5,44713
529,-74.005951,40.707205,2,18778
530,-74.0068357,40.707855,4,36198
531,-73.994118,40.735313,1,18779
532,-73.997341,40.736668,3,34162
533,-74.0001742,40.7378614,1,20413
534,-74.0024001,40.7387436,4,41288
535,-74.0030301,40.7390953,3,31629
536,-74.003865,40.739418,4,39425
537,-74.0053043,40.7400297,1,17928
538,-74.0074994,40.7409399,4,36199
539,-74.0087032,40.7414615,2,25206
540,-73.9346816,40.8429382,3,38707
541,-73.936126,40.84355,1,27174
542,-73.937518,40.844137,7,49148
543,-73.9387288,40.8446487,1,8982
544,-73.9426268,40.8462601,1,8983
545,-74.0090334,40.7053095,4,37936
546,-74.0090528,40.7055418,2,18780
547,-74.0167271,40.7064938,1,4942
548,-73.9390289,40.8108543,1,24229
549,-73.9421726,40.8121691,3,43258
550,-73.9451787,40.8134231,3,41289
551,-73.947947,40.81458,1,15040
552,-73.9593697,40.8193946,8,51499
553,-73.9446222,40.8032304,1,8984
554,-73.9731448,40.7985815,1,8985
555,-74.0088463,40.7138056,1,17929
556,-74.010128,40.714383,6,44381
557,-74.0113427,40.714904,2,31630
558,-74.0132124,40.7152226,8,50305
559,-74.0155746,40.7155725,5,37937
560,-74.0153819,40.7158285,3,32965
561,-74.0164437,40.7163143,2,5781
562,-73.9939293,40.7142872,1,18781
563,-73.9928237,40.7164855,2,20414
564,-73.9922172,40.717668,3,37096
565,-73.9917491,40.7185836,2,22264
566,-73.9912489,40.7195624,7,48326
567,-73.9906322,40.7207678,1,17930
568,-73.990042,40.7219217,2,30088
569,-73.9918061,40.7385111,3,38708
570,-73.995018,40.73986,1,18782
571,-73.997862,40.741056,4,42806
572,-74.0006951,40.7422581,9,52330
573,-74.0035806,40.7434761,3,41290
574,-74.006385,40.744646,1,18783
575,-74.0081247,40.7453865,6,46694
576,-73.967994,40.771147,1,8986
577,-73.9663944,40.7704755,5,45352
578,-73.9646978,40.7697588,1,17931
579,-73.9631686,40.7691137,2,35211
580,-73.9615751,40.7684416,1,18784
581,-73.9593404,40.7675009,9,51584
582,-73.9569436,40.7664881,1,22265
583,-74.0011515,40.7317982,1,8987
584,-74.0029381,40.7311376,3,35212
585,-73.9121747,40.8703989,4,31631
586,-73.9139795,40.8711588,12,54134
587,-73.915056,40.871603,6,45040
588,-73.916278,40.872116,1,15041
589,-73.917176,40.872499,3,28260
590,-73.918459,40.873022,1,4096
591,-73.947737,40.8045555,1,17932
592,-73.952857,40.806709,1,17933
593,-73.9534985,40.8069824,2,34163
594,-73.9549547,40.8075917,4,44382
595,-73.9563424,40.808178,1,15042
596,-73.9940925,40.720336,5,45630
597,-73.9929412,40.7199144,2,32966
598,-73.9921032,40.7198216,1,13219
599,-73.9902813,40.7191052,2,27529
600,-73.989732,40.7191021,1,17934
601,-73.9889804,40.718874,3,37097
602,-73.9881645,40.7186264,23,55953
603,-73.9873747,40.7183868,1,18785
604,-73.9839974,40.717431,3,31632
605,-73.982289,40.716976,1,8988
606,-73.981438,40.716718,4,38709
607,-73.9805736,40.716454,7,50406
608,-73.9789246,40.715957,1,10068
609,-73.9780769,40.7156979,4,37098
610,-73.9542758,40.8110093,12,53563
611,-74.0061645,40.7163029,2,15930
612,-74.0066823,40.7165394,3,36200
613,-74.0079572,40.7171217,7,49785
614,-74.009,40.717598,1,8989
615,-74.010201,40.707694,3,34164
616,-74.008996,40.706953,13,53760
617,-74.0074544,40.7060628,3,40107
618,-74.006766,40.705624,2,27879
619,-73.988194,40.743451,34,56465
620,-73.9865977,40.7427711,2,32967
621,-73.9849234,40.7420643,1,17935
622,-73.9833636,40.7414058,12,53827
623,-73.981759,40.7407284,1,18786
624,-73.9795312,40.7397948,9,51831
625,-73.9781918,40.7392336,2,20415
626,-73.977148,40.738796,6,46695
627,-73.9192622,40.8709698,3,36201
628,-73.915681,40.868889,2,18387
629,-73.971189,40.766767,2,25207
630,-73.9695848,40.7660912,5,46176
631,-73.9678898,40.7653837,8,51009
632,-73.9663609,40.764739,2,31633
633,-73.9647558,40.764057,1,17936
634,-73.962515,40.763113,4,45900
635,-73.9601302,40.762118,2,34165
636,-73.9839423,40.7754121,3,34166
637,-74.0092662,40.7132584,5,43662
638,-74.0105666,40.7138543,4,40718
639,-74.011527,40.714294,1,8990
640,-73.940776,40.8471725,1,2
641,-73.940691,40.8473921,2,25208
642,-73.9949663,40.7206316,4,45041
643,-73.9957503,40.7208958,7,50407
644,-73.9965747,40.7211736,1,17937
645,-73.9973979,40.7214509,2,27442
646,-73.9977854,40.7215815,1,13220
647,-73.9656083,40.7744056,2,25209
648,-73.9640105,40.7737351,4,40108
649,-73.9623161,40.7730236,1,17938
650,-73.9607869,40.7723794,3,37099
651,-73.9591761,40.7717042,1,18787
652,-73.9569342,40.7707623,25,56119
653,-73.9545657,40.7697673,1,20416
654,-74.0045513,40.7255633,1,8991
655,-74.004739,40.724267,1,10069
656,-74.0053609,40.7182987,2,27530
657,-74.0051717,40.7190194,6,45901
658,-74.0051934,40.7198568,2,31634
659,-74.0052198,40.7206388,4,40719
660,-74.005248,40.721025,3,32968
661,-74.0053546,40.7222274,1,11909
662,-74.004786,40.723625,2,28261
663,-74.004575,40.724173,3,37938
664,-74.004031,40.725513,21,55800
665,-74.00373,40.72625,2,25210
666,-74.003445,40.726958,3,40109
667,-74.003155,40.727664,1,14390
668,-74.0021622,40.7297532,5,44383
669,-74.0017,40.7305503,4,40110
670,-74.0014113,40.7310625,1,10070
671,-74.000954,40.731706,31,56402
672,-74.000511,40.732315,2,17939
673,-74.000066,40.732929,12,53761
674,-73.9995234,40.7336634,4,45353
675,-73.998714,40.734784,2,28262
676,-73.998274,40.735391,6,48490
677,-73.997805,40.736032,1,22266
678,-73.99684,40.737361,1,26023
679,-73.996337,40.738044,2,30089
680,-73.995874,40.738686,4,40720
681,-73.995446,40.739272,15,54828
682,-73.994593,40.740442,6,47379
683,-73.9937398,40.7416174,2,31635
684,-73.9932916,40.7422328,3,39426
685,-73.9927979,40.7429103,2,36202
686,-73.991871,40.744186,2,31636
687,-73.9914152,40.7448072,33,56449
688,-73.990968,40.745421,4,43259
689,-73.990518,40.746038,5,45354
690,-73.989617,40.747277,19,55588
691,-73.9891568,40.7478958,1,18788
692,-73.9886948,40.7485081,5,44714
693,-73.9882353,40.7491217,3,39427
694,-73.9877404,40.7497993,6,48162
695,-73.9872874,40.7504574,20,55684
696,-73.9868238,40.751088,4,42320
697,-73.986399,40.7517,5,44715
698,-73.985947,40.752317,4,43663
699,-73.9854836,40.7529437,13,54060
700,-73.9850397,40.7535585,5,44384
701,-73.984596,40.754177,2,30090
702,-73.984118,40.754842,3,36203
703,-73.983624,40.755516,9,51982
704,-73.9831665,40.7561421,6,47791
705,-73.9827118,40.7567712,4,41291
706,-73.9822537,40.7573902,18,55651
707,-73.9817975,40.7580163,3,34167
708,-73.981341,40.758645,4,36204
709,-73.9808828,40.7592744,7,49420
710,-73.9804176,40.7599106,26,56188
711,-73.9799722,40.7605248,4,42807
712,-73.9795104,40.7611595,3,31637
713,-73.9790635,40.7617737,6,48163
714,-73.9786085,40.7623991,8,51322
715,-73.978141,40.7630416,4,42808
716,-73.977693,40.7636495,1,17940
717,-73.977196,40.764324,24,56076
718,-73.9767052,40.7650041,4,39428
